composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.476442,65.644804,0.015233,0.445001,0.000000,0.445001,0.003464,3.464000
2,2,9.450478,65.307200,0.015312,0.446448,0.076701,0.523148,0.003472,3.472000
3,2,9.428300,63.463830,0.015757,0.445471,0.426733,0.872204,0.003376,3.376000
4,2,9.477198,56.338348,0.017750,2.528762,2.410894,4.939655,0.002996,3.184000
5,2,9.418958,50.776575,0.019694,1.222898,0.905234,2.128132,0.002708,2.270000
6,3,9.434643,62.684234,0.015953,0.446720,0.513982,0.960702,0.003342,3.392000
7,3,9.459800,56.085713,0.017830,2.506559,2.468396,4.974955,0.003008,3.180000
8,3,9.455013,50.789388,0.019689,1.222916,0.990357,2.213273,0.002732,2.299000
9,3,9.464979,56.180697,0.017800,2.515563,2.839801,5.355364,0.003004,3.096000
10,3,9.441873,50.795592,0.019687,1.227461,1.398012,2.625473,0.002716,2.180000
11,3,9.501086,51.124527,0.019560,3.279276,3.335939,6.615215,0.002728,2.225000
12,4,9.433261,55.340207,0.018070,2.515563,2.888922,5.404484,0.002964,3.088000
13,4,9.463058,50.001029,0.020000,1.230469,1.467742,2.698211,0.002686,2.220000
14,4,9.463575,51.040183,0.019592,3.315445,3.395001,6.710446,0.002744,2.234000
15,4,9.503754,51.073955,0.019579,3.274201,3.736384,7.010585,0.002744,2.142000
16,5,9.531046,50.364472,0.019855,3.320312,3.850154,7.170466,0.002716,2.170000
