composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.261153,57.795352,0.017302,0.449219,0.000000,0.449219,0.007749,7.748800
2,2,7.203260,57.328557,0.017443,0.449219,0.064397,0.513616,0.007754,7.753600
3,2,7.144577,56.855871,0.017588,0.449219,0.378684,0.827902,0.007755,7.755200
4,2,7.107034,56.556932,0.017681,2.539062,2.101129,4.640191,0.007752,7.752000
5,2,7.110179,56.582002,0.017673,1.230469,0.785422,2.015891,0.007754,7.753600
6,3,7.141236,56.829330,0.017597,0.449219,0.442687,0.891906,0.007762,7.761600
7,3,7.089795,56.419793,0.017724,2.539062,2.165036,4.704099,0.007757,7.756800
8,3,7.083173,56.367155,0.017741,1.230469,0.849697,2.080166,0.007755,7.755200
9,3,7.076773,56.316133,0.017757,2.539062,2.479812,5.018875,0.007755,7.755200
10,3,7.057995,56.166727,0.017804,1.230469,1.163891,2.394360,0.007757,7.756800
11,3,7.065969,56.230146,0.017784,3.320312,2.886470,6.206782,0.007757,7.756800
12,4,7.073383,56.289207,0.017765,2.539062,2.543676,5.082738,0.007757,7.756800
13,4,7.054629,56.139943,0.017813,1.230469,1.227189,2.457658,0.007760,7.760000
14,4,7.048694,56.092718,0.017828,3.320312,2.950377,6.270689,0.007760,7.760000
15,4,7.035695,55.989200,0.017861,3.320312,3.264213,6.584525,0.007760,7.760000
16,5,7.032318,55.962371,0.017869,3.320312,3.328243,6.648555,0.007763,7.763200
