composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.652592,58.402309,0.017123,0.449219,0.000000,0.449219,0.001408,1.408000
2,2,7.637482,58.093758,0.017214,0.449219,0.066198,0.515417,0.001403,1.403200
3,2,7.624828,45.112582,0.022167,1.230469,0.819354,2.049822,0.001094,0.923600
4,2,7.631065,56.598181,0.017668,0.449219,0.384098,0.833316,0.001371,1.371200
5,2,7.615855,49.789053,0.020085,2.539062,2.175611,4.714673,0.001208,1.283800
6,3,7.628696,55.859524,0.017902,0.449219,0.453377,0.902596,0.001355,1.372000
7,3,7.619965,45.093989,0.022176,1.230469,0.883454,2.113922,0.001095,0.920400
8,3,7.586883,45.022840,0.022211,3.320312,2.991629,6.311942,0.001093,0.893200
9,3,7.612771,49.777187,0.020090,2.539062,2.241283,4.780346,0.001209,1.279800
10,3,7.612592,49.737964,0.020105,2.539062,2.578959,5.118022,0.001210,1.247400
11,3,7.615433,45.076683,0.022184,1.230469,1.217838,2.448306,0.001095,0.883600
12,4,7.610037,48.995840,0.020410,2.539062,2.651513,5.190575,0.001191,1.249200
13,4,7.606195,44.338714,0.022554,1.230469,1.269982,2.500451,0.001078,0.886800
14,4,7.591098,45.025618,0.022210,3.320312,3.061746,6.382059,0.001096,0.891600
15,4,7.585829,45.010822,0.022217,3.320312,3.390411,6.710724,0.001094,0.855400
16,5,7.602566,44.316175,0.022565,3.320312,3.468495,6.788808,0.001081,0.862600
