Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
12,10.000000,5294,495,4799,9.406876,0.006485,7.779375,154.209598,5.197994,0.830357,0.830357,4
12,25.000000,6346,1540,4806,24.346045,0.005869,9.316513,170.381330,5.476843,0.830357,0.830357,4
13,0.000000,4795,0,4795,0.000000,0.005498,7.004564,181.895553,2.451172,0.910880,0.923611,4
13,1.000000,4849,51,4798,1.051763,0.005470,7.079141,182.822952,2.458223,0.910880,0.923611,4
13,5.000000,5027,226,4801,4.515616,0.005360,7.336346,186.579026,2.482323,0.910880,0.923611,4
13,10.000000,5293,493,4800,9.333081,0.005229,7.726232,191.238179,2.509130,0.910880,0.923611,4
13,25.000000,6336,1529,4807,24.210859,0.004741,9.242198,210.943682,2.646274,0.910880,0.923611,4
14,0.000000,4794,0,4794,0.000000,0.007060,7.036337,141.647164,6.254883,0.957933,0.962139,4
14,1.000000,4850,51,4799,1.051546,0.007023,7.111293,142.387156,6.270287,0.957933,0.962139,4
14,5.000000,5021,222,4799,4.441346,0.006898,7.363320,144.975436,6.326556,0.957933,0.962139,4
14,10.000000,5291,491,4800,9.317709,0.006732,7.758540,148.535464,6.400439,0.957933,0.962139,4
14,25.000000,6341,1531,4810,24.239079,0.006068,9.287332,164.785891,6.726370,0.957933,0.962139,4
15,0.000000,4794,0,4794,0.000000,0.008374,7.026538,119.419322,6.567383,1.000000,0.993750,4
15,1.000000,4850,51,4799,1.051546,0.008332,7.101398,120.019256,6.584525,1.000000,0.993750,4
15,5.000000,5021,222,4799,4.441346,0.008175,7.353065,122.329166,6.647012,1.000000,0.993750,4
15,10.000000,5290,491,4799,9.319471,0.007965,7.747900,125.542632,6.730332,1.000000,0.993750,4
15,25.000000,6333,1529,4804,24.190747,0.007222,9.269075,138.464210,7.085720,1.000000,0.993750,4
16,0.000000,4795,0,4795,0.000000,0.008375,7.023849,119.408565,6.630859,1.000000,1.000000,5
16,1.000000,4852,51,4801,1.051113,0.008330,7.098660,120.052604,6.648555,1.000000,1.000000,5
16,5.000000,5029,226,4803,4.513820,0.008176,7.355374,122.307478,6.714248,1.000000,1.000000,5
16,10.000000,5293,492,4801,9.314189,0.007986,7.745774,125.226422,6.795286,1.000000,1.000000,5
16,25.000000,6342,1528,4814,24.187953,0.007222,9.267210,138.466030,7.161121,1.000000,1.000000,5
