composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.723055,58.781777,0.017012,0.449219,0.000000,0.449219,0.002125,2.124800
2,2,7.701142,58.423245,0.017116,0.449219,0.067133,0.516352,0.002117,2.116800
3,2,7.678934,56.787536,0.017609,0.449219,0.397547,0.846765,0.002059,2.059200
4,2,7.639572,49.793251,0.020083,2.539062,2.207825,4.746888,0.001803,1.927000
5,2,7.671061,45.268321,0.022091,1.230469,0.821894,2.052363,0.001646,1.392200
6,3,7.678316,56.059368,0.017838,0.449219,0.461672,0.910890,0.002036,2.063200
7,3,7.647059,49.799904,0.020080,2.539062,2.282515,4.821578,0.001808,1.924600
8,3,7.669592,45.263807,0.022093,1.230469,0.886035,2.116504,0.001651,1.389600
9,3,7.644684,49.824039,0.020071,2.539062,2.605208,5.144270,0.001810,1.874400
10,3,7.655715,45.212507,0.022118,1.230469,1.216467,2.446936,0.001647,1.331400
11,3,7.646198,45.204874,0.022122,3.320312,3.018059,6.338371,0.001646,1.349400
12,4,7.642388,49.074624,0.020377,2.539062,2.668169,5.207232,0.001784,1.873600
13,4,7.654303,44.472736,0.022486,1.230469,1.282828,2.513296,0.001623,1.334600
14,4,7.644187,45.192483,0.022128,3.320312,3.086256,6.406569,0.001649,1.345200
15,4,7.615093,45.128391,0.022159,3.320312,3.404470,6.724783,0.001643,1.283200
16,5,7.620041,44.399692,0.022523,3.320312,3.473923,6.794236,0.001618,1.285600
