composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.001732,55.753298,0.017936,0.449219,0.000000,0.449219,0.000864,0.864000
2,2,6.995763,55.502389,0.018017,0.449219,0.063477,0.512695,0.000864,0.864000
3,2,6.992408,54.057391,0.018499,0.449219,0.375977,0.825195,0.000848,0.848000
4,2,7.026363,47.825526,0.020909,2.539062,2.089844,4.628906,0.000744,0.795000
5,2,7.000408,43.247042,0.023123,1.230469,0.781250,2.011719,0.000676,0.572000
6,3,6.992623,53.348621,0.018745,0.449219,0.439453,0.888672,0.000838,0.852000
7,3,7.025078,47.820385,0.020912,2.539062,2.153320,4.692383,0.000748,0.795000
8,3,6.998043,43.237581,0.023128,1.230469,0.844727,2.075195,0.000680,0.572000
9,3,7.026883,47.827605,0.020908,2.539062,2.465820,5.004883,0.000752,0.779000
10,3,6.998408,43.239041,0.023127,1.230469,1.157227,2.387695,0.000680,0.548000
11,3,7.037285,43.394550,0.023044,3.320312,2.871094,6.191406,0.000680,0.562000
12,4,7.027098,47.118835,0.021223,2.539062,2.529297,5.068359,0.000742,0.783000
13,4,6.998623,42.530271,0.023513,1.230469,1.220703,2.451172,0.000670,0.552000
14,4,7.036000,43.389409,0.023047,3.320312,2.934570,6.254883,0.000684,0.562000
15,4,7.037805,43.396629,0.023043,3.320312,3.247070,6.567383,0.000688,0.546000
16,5,7.038019,42.687859,0.023426,3.320312,3.310547,6.630859,0.000678,0.550000
