composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.729207,75.927396,0.013170,0.449219,0.000000,0.449219,0.064709,64.708800
2,2,9.238536,72.100967,0.013869,0.449219,0.065190,0.514409,0.064682,64.681600
3,2,8.602554,67.142537,0.014894,1.230469,0.801482,2.031951,0.064637,64.636800
4,2,8.768120,68.433565,0.014613,0.449219,0.384859,0.834078,0.064688,64.688000
5,2,8.851845,69.082223,0.014476,2.539062,2.143961,4.683023,0.064664,64.664000
6,3,8.747468,68.269644,0.014648,0.449219,0.450737,0.899955,0.064696,64.696000
7,3,8.383760,65.436479,0.015282,1.230469,0.866127,2.096596,0.064614,64.614400
8,3,8.669579,67.665600,0.014779,3.320312,2.945398,6.265710,0.064611,64.611200
9,3,8.714706,68.013537,0.014703,2.539062,2.208952,4.748014,0.064682,64.681600
10,3,8.638640,67.420179,0.014832,2.539062,2.529901,5.068964,0.064674,64.673600
11,3,8.205434,64.049023,0.015613,1.230469,1.186460,2.416929,0.064626,64.625600
12,4,8.616982,67.252185,0.014869,2.539062,2.594806,5.133869,0.064674,64.673600
13,4,8.184104,63.882340,0.015654,1.230469,1.251197,2.481666,0.064627,64.627200
14,4,8.532147,66.595839,0.015016,3.320312,3.009927,6.330240,0.064632,64.632000
15,4,8.456013,66.002155,0.015151,3.320312,3.330925,6.651237,0.064622,64.622400
16,5,8.434239,65.833796,0.015190,3.320312,3.395616,6.715928,0.064622,64.622400
