composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,12.257556,85.862900,0.011646,0.449219,0.000000,0.449219,0.081918,81.918400
2,2,11.630371,81.465325,0.012275,0.449219,0.072745,0.521964,0.081902,81.902400
3,2,10.618341,74.409233,0.013439,1.230469,0.909486,2.139954,0.081787,81.787200
4,2,10.992123,77.002803,0.012987,0.449219,0.435578,0.884797,0.081894,81.894400
5,2,10.589470,74.199964,0.013477,2.539062,2.431674,4.970736,0.081814,81.814400
6,3,10.950445,76.729782,0.013033,0.449219,0.508873,0.958092,0.081854,81.854400
7,3,10.333171,72.412728,0.013810,1.230469,0.983464,2.213933,0.081755,81.755200
8,3,10.148548,71.130061,0.014059,3.320312,3.339532,6.659844,0.081726,81.726400
9,3,10.407548,72.927059,0.013712,2.539062,2.504617,5.043680,0.081843,81.843200
10,3,10.267944,71.955556,0.013897,2.539062,2.872350,5.411413,0.081808,81.808000
11,3,10.070561,70.564100,0.014172,1.230469,1.347815,2.578283,0.081797,81.796800
12,4,10.230774,71.700521,0.013947,2.539062,2.943946,5.483009,0.081802,81.801600
13,4,10.028489,70.289408,0.014227,1.230469,1.417708,2.648177,0.081747,81.747200
14,4,9.966110,69.854947,0.014315,3.320312,3.412461,6.732774,0.081747,81.747200
15,4,9.828827,68.893162,0.014515,3.320312,3.778110,7.098423,0.081734,81.734400
16,5,9.795809,68.654638,0.014566,3.320312,3.852250,7.172563,0.081758,81.758400
