composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.834012,59.691016,0.016753,0.449219,0.000000,0.449219,0.004238,4.238400
2,2,7.808883,59.498338,0.016807,0.449219,0.067133,0.516352,0.004242,4.241600
3,2,7.916243,60.339995,0.016573,1.230469,0.820079,2.050548,0.004237,4.236800
4,2,7.809957,59.508498,0.016804,0.449219,0.397279,0.846497,0.004240,4.240000
5,2,8.198421,62.508864,0.015998,2.539062,2.202695,4.741758,0.004234,4.233600
6,3,7.816537,59.553680,0.016792,0.449219,0.465276,0.914495,0.004248,4.248000
7,3,7.910201,60.287794,0.016587,1.230469,0.892139,2.122608,0.004242,4.241600
8,3,8.343819,63.633853,0.015715,3.320312,3.014202,6.334514,0.004237,4.236800
9,3,8.206336,62.531688,0.015992,2.539062,2.274814,4.813876,0.004242,4.241600
10,3,8.217841,62.676983,0.015955,2.539062,2.596606,5.135668,0.004235,4.235200
11,3,7.930198,60.442912,0.016545,1.230469,1.216554,2.447023,0.004243,4.243200
12,4,8.222056,62.712562,0.015946,2.539062,2.663013,5.202075,0.004237,4.236800
13,4,7.937874,60.492334,0.016531,1.230469,1.284305,2.514774,0.004246,4.246400
14,4,8.353829,63.665299,0.015707,3.320312,3.087053,6.407366,0.004251,4.251200
15,4,8.358077,63.781230,0.015679,3.320312,3.407866,6.728179,0.004234,4.233600
16,5,8.360054,63.807903,0.015672,3.320312,3.470924,6.791236,0.004235,4.235200
