Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,799,0,799,0.000000,0.002247,6.952432,444.955660,0.449219,0.264040,0.297781,1
1,1.000000,807,8,799,0.991326,0.002236,7.022068,447.183993,0.449219,0.264040,0.297781,1
1,5.000000,833,34,799,4.081633,0.002201,7.248383,454.426074,0.449219,0.264040,0.297781,1
1,10.000000,880,81,799,9.204545,0.002139,7.657491,467.517528,0.449219,0.264040,0.297781,1
1,25.000000,1043,244,799,23.394056,0.001950,9.076312,512.919804,0.449219,0.264040,0.297781,1
2,0.000000,799,0,799,0.000000,0.002266,6.943263,441.320564,0.512695,0.632755,0.649521,2
2,1.000000,808,8,800,0.990099,0.002255,7.012817,443.545959,0.512695,0.632755,0.649521,2
2,5.000000,835,34,801,4.071856,0.002220,7.238927,450.517774,0.518180,0.632755,0.649521,2
2,10.000000,881,80,801,9.194098,0.002157,7.643059,463.582809,0.515417,0.632755,0.649521,2
2,25.000000,1049,245,804,23.546235,0.001963,9.075160,509.476234,0.514016,0.632755,0.649521,2
3,0.000000,800,0,800,0.000000,0.002383,6.936488,419.598018,0.825195,0.638221,0.640865,2
3,1.000000,809,9,800,1.112485,0.002371,7.014695,421.837824,0.829256,0.638221,0.640865,2
3,5.000000,834,34,800,4.076739,0.002334,7.231796,428.522198,0.833316,0.638221,0.640865,2
3,10.000000,882,81,801,9.183673,0.002269,7.640058,440.797424,0.845498,0.638221,0.640865,2
3,25.000000,1041,238,803,22.958694,0.002071,9.001628,482.844624,0.869004,0.638221,0.640865,2
4,0.000000,799,0,799,0.000000,0.004899,6.942629,204.103441,2.011719,0.784274,0.812248,2
4,1.000000,809,9,800,1.112485,0.004872,7.020912,205.244601,2.016073,0.784274,0.812248,2
4,5.000000,834,34,800,4.076739,0.004799,7.238226,208.375429,2.028049,0.784274,0.812248,2
4,10.000000,881,81,800,9.194098,0.004671,7.646741,214.074542,2.049822,0.784274,0.812248,2
4,25.000000,1042,241,801,23.128599,0.004310,9.035613,232.030489,2.118208,0.784274,0.812248,2
5,0.000000,800,0,800,0.000000,0.005895,6.968273,169.635772,4.628906,0.566964,0.575949,2
5,1.000000,810,9,801,1.111111,0.005859,7.046869,170.690314,4.642448,0.566964,0.575949,2
5,5.000000,834,33,801,3.956835,0.005805,7.255937,172.264585,4.655991,0.566964,0.575949,2
5,10.000000,881,80,801,9.080590,0.005646,7.665969,177.102702,4.714673,0.566964,0.575949,2
5,25.000000,1037,235,802,22.661524,0.005273,9.017057,189.643191,4.845581,0.566964,0.575949,2
6,0.000000,800,0,800,0.000000,0.002383,6.936559,419.598301,0.888672,0.758814,0.768910,3
6,1.000000,811,9,802,1.109741,0.002371,7.014808,421.838238,0.894156,0.758814,0.768910,3
6,5.000000,836,34,802,4.066986,0.002334,7.231889,428.522575,0.897953,0.758814,0.768910,3
6,10.000000,884,81,803,9.276018,0.002269,7.639830,440.797110,0.912515,0.758814,0.768910,3
6,25.000000,1041,235,806,22.862632,0.002072,8.979224,482.539511,0.931797,0.758814,0.768910,3
7,0.000000,800,0,800,0.000000,0.004980,6.938848,200.813176,2.075195,0.858948,0.877561,3
7,1.000000,811,9,802,1.109741,0.004952,7.017083,201.952083,2.079621,0.858948,0.877561,3
7,5.000000,836,34,802,4.066986,0.004876,7.234241,205.076436,2.091793,0.858948,0.877561,3
7,10.000000,882,81,801,9.183673,0.004756,7.642642,210.245504,2.122678,0.858948,0.877561,3
7,25.000000,1048,243,805,23.282443,0.004377,9.033750,228.478808,2.183478,0.858948,0.877561,3
8,0.000000,800,0,800,0.000000,0.006008,6.966052,166.445347,4.692383,0.717720,0.723329,3
8,1.000000,811,9,802,1.109741,0.005970,7.044618,167.498214,4.706272,0.717720,0.723329,3
8,5.000000,837,34,803,4.062127,0.005915,7.253995,169.072229,4.720357,0.717720,0.723329,3
8,10.000000,884,81,803,9.162896,0.005741,7.672347,174.186377,4.784975,0.717720,0.723329,3
8,25.000000,1042,236,806,22.744722,0.005367,9.026502,186.337084,4.911818,0.717720,0.723329,3
9,0.000000,800,0,800,0.000000,0.005572,6.937797,179.456966,2.387695,0.881173,0.889815,3
9,1.000000,810,9,801,1.111111,0.005537,7.015970,180.592398,2.392695,0.881173,0.889815,3
9,5.000000,835,34,801,4.071856,0.005459,7.233169,183.195309,2.412065,0.881173,0.889815,3
9,10.000000,883,81,802,9.173273,0.005324,7.641520,187.837182,2.448306,0.881173,0.889815,3
9,25.000000,1046,241,805,23.326960,0.004893,9.043861,204.383244,2.544397,0.881173,0.889815,3
10,0.000000,801,0,801,0.000000,0.006886,6.967041,145.219697,5.004883,0.773810,0.765476,3
10,1.000000,809,8,801,0.988875,0.006850,7.036814,145.990760,5.016168,0.773810,0.765476,3
10,5.000000,836,33,803,3.947368,0.006764,7.254702,147.846968,5.038738,0.773810,0.765476,3
10,10.000000,882,80,802,9.070295,0.006584,7.664643,151.893287,5.107346,0.773810,0.765476,3
10,25.000000,1039,234,805,22.617902,0.006115,9.009058,163.523458,5.287369,0.773810,0.765476,3
11,0.000000,800,0,800,0.000000,0.006992,6.977082,143.014596,6.191406,0.937500,0.943490,3
11,1.000000,810,9,801,1.111111,0.006960,7.055791,143.671876,6.206571,0.937500,0.943490,3
11,5.000000,832,32,800,3.846154,0.006895,7.256657,145.032373,6.239967,0.937500,0.943490,3
11,10.000000,882,80,802,9.070295,0.006674,7.675738,149.827630,6.327533,0.937500,0.943490,3
11,25.000000,1041,236,805,22.958694,0.006221,9.052930,160.734768,6.554518,0.937500,0.943490,3
12,0.000000,800,0,800,0.000000,0.005572,6.937868,179.457249,2.451172,0.910880,0.923611,4
12,1.000000,810,9,801,1.111111,0.005537,7.016029,180.592634,2.456172,0.910880,0.923611,4
12,5.000000,838,34,804,4.057279,0.005459,7.233274,183.195734,2.476702,0.910880,0.923611,4
12,10.000000,887,81,806,9.131905,0.005316,7.641581,188.098533,2.512716,0.910880,0.923611,4
12,25.000000,1052,243,809,23.288973,0.004909,9.020770,203.720914,2.602732,0.910880,0.923611,4
13,0.000000,801,0,801,0.000000,0.006886,6.967112,145.219980,5.068359,0.830357,0.830357,4
13,1.000000,810,8,802,0.987654,0.006850,7.036897,145.991091,5.079645,0.830357,0.830357,4
13,5.000000,839,34,805,4.052443,0.006763,7.263563,147.864856,5.107699,0.830357,0.830357,4
13,10.000000,885,81,804,9.152542,0.006584,7.664853,151.893873,5.172625,0.830357,0.830357,4
13,25.000000,1045,237,808,22.775120,0.006123,9.034122,163.310196,5.370431,0.830357,0.830357,4
14,0.000000,800,0,800,0.000000,0.007152,6.974861,139.824172,6.254883,0.957933,0.962139,4
14,1.000000,811,9,802,1.109741,0.007118,7.053550,140.480095,6.270278,0.957933,0.962139,4
14,5.000000,834,32,802,3.836930,0.007050,7.254412,141.841622,6.304137,0.957933,0.962139,4
14,10.000000,885,80,805,9.039548,0.006844,7.673426,146.120993,6.392845,0.957933,0.962139,4
14,25.000000,1044,233,811,22.796935,0.006353,9.021316,157.415010,6.608947,0.957933,0.962139,4
15,0.000000,801,0,801,0.000000,0.008432,6.975850,118.598522,6.567383,1.000000,0.993750,4
15,1.000000,811,9,802,1.109741,0.008385,7.054534,119.254232,6.584804,1.000000,0.993750,4
15,5.000000,835,32,803,3.832335,0.008326,7.255526,120.107842,6.618559,1.000000,0.993750,4
15,10.000000,882,78,804,8.843537,0.008061,7.656851,124.056682,6.712306,1.000000,0.993750,4
15,25.000000,1045,237,808,22.870813,0.007480,9.047829,133.695195,6.982362,1.000000,0.993750,4
16,0.000000,801,0,801,0.000000,0.008432,6.975921,118.598805,6.630859,1.000000,1.000000,5
16,1.000000,812,9,803,1.108374,0.008385,7.054617,119.254563,6.648281,1.000000,1.000000,5
16,5.000000,836,32,804,3.827751,0.008326,7.255596,120.108124,6.682615,1.000000,1.000000,5
16,10.000000,888,80,808,9.009009,0.008024,7.674526,124.619355,6.788808,1.000000,1.000000,5
16,25.000000,1048,236,812,22.709924,0.007437,9.039455,134.469298,7.052127,1.000000,1.000000,5
