Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
5,24h,0.015259,9.483889,65.535557,2.108689,1.000000,1.000000,2,83,22,26.506024,7225270.400000,1806317.600000,75196.875000,328421.381818,82105.345455,3418.039773,345588.000000,86397.000000,10886.718750
6,1h,0.015727,9.020903,63.582943,0.939678,1.000000,1.000000,3,1925,448,23.272727,6441787.000000,1610446.750000,41306.042480,14378.988839,3594.747210,92.200988,14400.000000,3600.000000,2285.156250
6,6h,0.015428,9.347320,64.816485,0.960702,1.000000,1.000000,3,325,90,27.692308,7601415.000000,1900353.750000,47577.575684,84460.166667,21115.041667,528.639730,86399.600000,21599.900000,11601.508789
6,12h,0.015181,9.568418,65.873670,0.932998,1.000000,1.000000,3,165,44,26.666667,7390546.000000,1847636.500000,44326.557617,167966.954545,41991.738636,1007.421764,172799.200000,43199.800000,23203.017578
6,18h,0.015313,9.426514,65.306057,0.960461,1.000000,1.000000,3,112,34,30.357143,8291699.000000,2072924.750000,71789.357910,243873.500000,60968.375000,2111.451703,259198.800000,64799.700000,34804.526367
6,24h,0.015251,9.578340,65.567768,0.930081,1.000000,1.000000,3,86,24,27.906977,8294215.800000,2073553.950000,46406.223145,345592.325000,86398.081250,1933.592631,345599.800000,86399.950000,46406.223145
7,1h,0.015707,9.030996,63.666438,5.017727,1.000000,1.000000,3,1925,459,23.844156,6581268.800000,1645317.200000,245182.426758,14338.276253,3584.569063,534.166507,14400.000000,3600.000000,2285.156250
7,6h,0.015427,9.348339,64.820565,5.031680,1.000000,1.000000,3,327,89,27.217125,7530311.200000,1882577.800000,281690.791016,84610.238202,21152.559551,3165.065068,86396.800000,21599.200000,11573.554688
7,12h,0.015211,9.578300,65.740407,4.974885,1.000000,1.000000,3,166,42,25.301205,7257329.200000,1814332.300000,231481.542969,172793.552381,43198.388095,5511.465309,172793.600000,43198.400000,23148.154297
7,18h,0.015216,9.530261,65.721043,5.025437,1.000000,1.000000,3,113,31,27.433628,7929132.000000,1982283.000000,263608.710938,255778.451613,63944.612903,8503.506804,259194.000000,64798.500000,34722.753906
7,24h,0.015092,9.664712,66.258850,5.062762,1.000000,1.000000,3,86,26,30.232558,8985319.000000,2246329.750000,324081.474609,345589.192308,86397.298077,12464.672100,345594.600000,86398.650000,46297.353516
