composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.166196,64.554339,0.015491,0.449219,0.000000,0.449219,0.002522,2.521600
2,2,9.141882,64.150570,0.015588,0.449219,0.078395,0.527614,0.002512,2.512000
3,2,9.109038,62.371599,0.016033,0.449219,0.429405,0.878624,0.002446,2.446400
4,2,9.119235,54.951297,0.018198,2.539062,2.405046,4.944108,0.002160,2.298600
5,2,9.074809,49.703652,0.020119,1.230469,0.895571,2.126040,0.001954,1.640000
6,3,9.119179,61.596119,0.016235,0.449219,0.504910,0.954128,0.002419,2.452000
7,3,9.106952,54.918411,0.018209,2.539062,2.474873,5.013936,0.002164,2.293000
8,3,9.059517,49.636784,0.020146,1.230469,0.964440,2.194909,0.001954,1.636400
9,3,9.082349,54.874825,0.018223,2.539062,2.816943,5.356005,0.002160,2.222400
10,3,9.044181,49.605825,0.020159,1.230469,1.315343,2.545812,0.001954,1.572200
11,3,9.019101,49.555401,0.020179,3.320312,3.283778,6.604091,0.001947,1.584800
12,4,9.091641,54.157706,0.018465,2.539062,2.894119,5.433181,0.002138,2.236400
13,4,9.052795,48.814337,0.020486,1.230469,1.396763,2.627232,0.001925,1.573600
14,4,9.003396,49.515526,0.020196,3.320312,3.349918,6.670231,0.001949,1.577400
15,4,9.001693,49.529571,0.020190,3.320312,3.704533,7.024845,0.001953,1.518600
16,5,9.002397,48.703166,0.020533,3.320312,3.784848,7.105161,0.001920,1.514600
