construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
1,0.01797931955736893,0.0,0.0012784,0.0,1.2784,0.0,0.7626811594202898,0.26434696213741093,0.6068840579710145,0.0,43522.12109375,1.0,6.9524321875,0.607227880584573,0.44921875,1.0,2246093.75,1.0,0.2
2,0.018069169741695854,0.015861536678798988,0.0012736,0.01585204755614305,1.2736,0.009599999999999831,0.8822992700729928,0.6351452783186662,0.8038321167883211,0.5009922970836556,87356.6244140625,0.7507032344898781,6.943262953125,0.8331038639765658,0.5126953125,0.9897314375987362,2246093.75,1.0,0.2087542091223499
3,0.018563406597476007,0.10311072903935464,0.0012424,0.11889035667107001,1.2424,0.07200000000000006,0.6774038461538462,0.0,0.8067307692307693,0.5083658277206664,87209.14365234374,0.7515419910420579,6.936487953125,1.0,0.8251953125,0.9391785150078988,2246093.75,1.0,0.2657249558107717
4,0.021003455194400212,0.5338602106135142,0.0010944,0.6076618229854692,1.1664,0.22399999999999975,0.9001275510204081,0.6904102922838283,0.7284256559766764,0.3091749405489648,87431.078125,0.7502797993437944,6.9682730625,0.2170019280044926,4.62890625,0.32385466034755134,12695312.5,0.272108843537415,0.4210415210878538
5,0.023243442631147943,0.9292922640275255,0.0009912,0.9484808454425362,0.8384,0.8799999999999999,0.9717741935483871,0.9125042065285324,0.9455645161290323,0.8615281700609484,86957.1783203125,0.7529749750509577,6.9426291875,0.8487161199111841,2.01171875,0.7472353870458136,6152343.75,0.7278911564625851,0.8838497838474286
6,0.018811159945430988,0.1468474096630092,0.001226,0.17305151915455733,1.2424,0.07200000000000006,0.9307692307692308,0.7853949329359166,0.8711538461538462,0.672243885147111,131099.00810546876,0.5019303742093537,6.93655871875,0.9982567513836518,0.888671875,0.9289099526066351,2246093.75,1.0,0.2886669282002961
7,0.021007375472889975,0.5345522697508693,0.0010944,0.6076618229854692,1.1616,0.23360000000000003,0.9326705040990755,0.7912885969092056,0.8223692407365877,0.5481466400303981,131274.11826171877,0.5009344830219459,6.966051828125,0.2717200733018944,4.6923828125,0.3135860979462875,12695312.5,0.272108843537415,0.42200622043507213
8,0.023251616867663985,0.9307352878041784,0.000992,0.9458388375165123,0.8352,0.8863999999999999,0.9808743169398907,0.9407132328390054,0.9658469945355191,0.9131223086802146,130790.06318359375,0.5036874140731663,6.938847953125,0.9418634861969958,2.0751953125,0.7369668246445498,6152343.75,0.7278911564625851,0.8832120737446992
9,0.02100562979629997,0.5342440999516738,0.0010952,0.6050198150594454,1.1304,0.2959999999999998,0.8167517006802721,0.4319575818404859,0.8522837706511176,0.6242425870940871,131233.568359375,0.5011650995164955,6.967040828125,0.24735693255988422,5.0048828125,0.26303317535545023,12695312.5,0.272108843537415,0.42976139957925835
10,0.023253889930691416,0.9311365587960289,0.000992,0.9458388375165123,0.8024,0.952,0.8541666666666666,0.5479384003974166,0.9830246913580247,0.9568185697217956,130654.81342773438,0.5044566101200656,6.937796953125,0.967753942132152,2.3876953125,0.6864139020537124,6152343.75,0.7278911564625851,0.8928617434249019
11,0.0231692266470689,0.9161906820726163,0.000992,0.9458388375165123,0.8144,0.9279999999999999,0.9708333333333333,0.9095876800794833,0.9666666666666667,0.9152073732718894,131662.3859375,0.4987263166600029,6.9770820625,0.0,6.19140625,0.07109004739336493,16601562.5,0.0,0.75960779714815
12,0.02132341876811169,0.5903443903436097,0.0010788,0.6591809775429327,1.1304,0.2959999999999998,0.971938775510204,0.9130143860823016,0.8892128279883382,0.7181819403205654,175123.4328125,0.25155348268379146,6.96711159375,0.2456136839435141,5.068359375,0.2527646129541864,12695312.5,0.272108843537415,0.45517609392243896
13,0.02364397778982258,1.0,0.0009756,1.0,0.8024,0.952,1.0,1.0,0.9872685185185185,0.9676139272913465,174544.67788085938,0.25484499328736154,6.93786771875,0.9660106935158038,2.451171875,0.6761453396524486,6152343.75,0.7278911564625851,0.9208290679304897
14,0.023173997179634743,0.9170328392461087,0.000992,0.9458388375165123,0.8096,0.9376,0.9775641025641025,0.9304520615996025,0.9775641025641025,0.9429280397022332,175505.42607421876,0.24938100033815436,6.974860828125,0.0547181452974018,6.2548828125,0.060821484992101105,16601562.5,0.0,0.7606025161025957
15,0.023171872867305175,0.916657827684529,0.0009928,0.9431968295904885,0.7784,1.0,0.890625,0.6609538002980626,1.0,1.0,175464.876171875,0.24961161683270397,6.975849828125,0.03035500455539162,6.5673828125,0.010268562401263823,16601562.5,0.0,0.768344326894305
16,0.023559190963187912,0.9850323138386512,0.0009764,0.9973579920739761,0.7784,1.0,1.0,1.0,1.0,1.0,219354.74062499998,0.0,6.97592059375,0.028611755939043387,6.630859375,0.0,16601562.5,0.0,0.7962138603899231
