composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.462301,66.082611,0.015133,0.449219,0.000000,0.449219,0.032312,32.312000
2,2,8.215106,63.935339,0.015641,0.449219,0.065533,0.514752,0.032183,32.183200
3,2,7.967558,60.452843,0.016542,0.449219,0.384944,0.834162,0.031376,31.376000
4,2,7.846175,52.135857,0.019181,2.539062,2.146270,4.685332,0.027534,29.363200
5,2,7.834804,46.708931,0.021409,1.230469,0.801686,2.032155,0.024987,21.166400
6,3,7.954142,59.644512,0.016766,0.449219,0.451141,0.900360,0.030963,31.372800
7,3,7.775236,51.858665,0.019283,2.539062,2.211666,4.750728,0.027538,29.251200
8,3,7.722505,46.270658,0.021612,1.230469,0.867533,2.098001,0.024982,21.034600
9,3,7.723748,51.654669,0.019359,2.539062,2.532772,5.071834,0.027532,28.421000
10,3,7.621079,45.874353,0.021799,1.230469,1.189297,2.419766,0.024986,20.217800
11,3,7.691208,46.150277,0.021668,3.320239,2.946240,6.266479,0.024978,20.505600
12,4,7.710541,50.850032,0.019666,2.539062,2.598504,5.137567,0.027122,28.427200
13,4,7.607300,45.071123,0.022187,1.230419,1.252558,2.482977,0.024580,20.231400
14,4,7.620706,45.875447,0.021798,3.320312,3.011998,6.332310,0.024985,20.393400
15,4,7.569788,45.676542,0.021893,3.320312,3.331671,6.651984,0.024985,19.566600
16,5,7.556814,44.876069,0.022284,3.320312,3.398252,6.718565,0.024579,19.582200
