composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.307247,57.230957,0.017473,0.449219,0.000000,0.449219,0.002672,2.672000
2,2,7.287674,56.873553,0.017583,0.449219,0.063477,0.512695,0.002676,2.676000
3,2,7.269970,55.267716,0.018094,0.449219,0.386128,0.835347,0.002592,2.592000
4,2,7.296779,48.803237,0.020490,2.539062,2.134984,4.674047,0.002288,2.443000
5,2,7.270207,44.178930,0.022635,1.230469,0.792136,2.022605,0.002084,1.750000
6,3,7.269554,54.533352,0.018337,0.449219,0.451055,0.900273,0.002564,2.600000
7,3,7.272410,48.744127,0.020515,2.539062,2.189904,4.728966,0.002288,2.427000
8,3,7.261842,44.145950,0.022652,1.230469,0.855791,2.086259,0.002096,1.754000
9,3,7.290123,48.777164,0.020501,2.539062,2.518291,5.057354,0.002288,2.363000
10,3,7.256385,44.124246,0.022663,1.230469,1.176752,2.407221,0.002088,1.674000
11,3,7.297936,44.288463,0.022579,3.320312,2.912620,6.232932,0.002088,1.705000
12,4,7.289888,48.065215,0.020805,2.539062,2.585723,5.124785,0.002268,2.383000
13,4,7.255788,43.389162,0.023047,1.230469,1.241678,2.472147,0.002052,1.674000
14,4,7.272870,44.228200,0.022610,3.320312,2.970749,6.291061,0.002092,1.698000
15,4,7.291111,44.262052,0.022593,3.320312,3.299541,6.619854,0.002088,1.626000
16,5,7.290876,43.550103,0.022962,3.320312,3.366973,6.687285,0.002068,1.646000
