composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.835401,489.973433,0.002041,0.449219,0.000000,0.449219,0.128742,128.742400
2,2,7.711614,479.138422,0.002087,0.449219,0.064509,0.513727,0.127830,127.889600
3,2,7.585954,448.943390,0.002227,0.449219,0.385790,0.835008,0.121711,122.415600
4,2,7.516425,220.830221,0.004528,1.230469,0.800298,2.030766,0.058936,60.042400
5,2,7.512019,179.265086,0.005578,2.539062,2.139498,4.678561,0.048698,60.121600
6,3,7.579043,448.961649,0.002227,0.449219,0.450034,0.899253,0.121737,122.411600
7,3,7.460568,214.216833,0.004668,1.230469,0.865180,2.095649,0.058074,59.239200
8,3,7.476232,173.862118,0.005752,2.539062,2.204586,4.743649,0.047799,59.284800
9,3,7.408203,188.601228,0.005302,1.230469,1.185433,2.415902,0.051930,53.739600
10,3,7.449501,149.985529,0.006667,2.539062,2.525740,5.064802,0.041723,53.843200
11,3,7.428065,150.916915,0.006626,3.320312,2.940687,6.261000,0.040940,44.618400
12,4,7.400836,188.595577,0.005302,1.230469,1.249947,2.480416,0.051943,53.722400
13,4,7.441862,150.001069,0.006667,2.539062,2.590442,5.129504,0.041749,53.839200
14,4,7.392365,145.540962,0.006871,3.320312,3.005516,6.325829,0.040068,43.808800
15,4,7.365036,121.596852,0.008224,3.320312,3.325533,6.645845,0.033968,38.345200
16,5,7.357594,121.612762,0.008223,3.320312,3.390384,6.710696,0.033993,38.340800
