composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.212212,73.697698,0.013569,0.449219,0.000000,0.449219,0.061539,61.539200
2,2,8.740527,69.924216,0.014301,0.449219,0.063477,0.512695,0.061514,61.513600
3,2,8.001977,64.015817,0.015621,1.230469,0.781250,2.011719,0.061486,61.486400
4,2,8.265956,66.127648,0.015122,0.449219,0.375977,0.825195,0.061528,61.528000
5,2,8.002073,64.016584,0.015621,2.539062,2.089844,4.628906,0.061496,61.496000
6,3,8.239915,65.919318,0.015170,0.449219,0.439453,0.888672,0.061528,61.528000
7,3,7.788532,62.308256,0.016049,1.230469,0.844727,2.075195,0.061464,61.464000
8,3,7.689546,61.516368,0.016256,3.320312,2.871094,6.191406,0.061459,61.459200
9,3,7.866316,62.930527,0.015891,2.539062,2.153320,4.692383,0.061515,61.515200
10,3,7.765917,62.127335,0.016096,2.539062,2.465820,5.004883,0.061509,61.508800
11,3,7.591857,60.734856,0.016465,1.230469,1.157227,2.387695,0.061482,61.481600
12,4,7.739876,61.919005,0.016150,2.539062,2.529297,5.068359,0.061509,61.508800
13,4,7.565816,60.526526,0.016522,1.230469,1.220703,2.451172,0.061482,61.481600
14,4,7.553789,60.430311,0.016548,3.320312,2.934570,6.254883,0.061478,61.478400
15,4,7.453390,59.627119,0.016771,3.320312,3.247070,6.567383,0.061472,61.472000
16,5,7.427349,59.418789,0.016830,3.320312,3.310547,6.630859,0.061472,61.472000
