composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,53.566072,187.583525,0.005331,0.888672,0.617807,1.506479,0.028707,57.414400
2,2,53.566072,187.583525,0.005331,0.888672,0.617807,1.506479,0.028707,57.414400
3,3,53.550720,187.531465,0.005332,0.888672,0.786217,1.674889,0.028710,57.420800
4,3,53.550720,187.531465,0.005332,0.888672,0.786217,1.674889,0.028710,57.420800
5,3,53.128587,186.063199,0.005375,0.888672,0.784433,1.673105,0.028644,57.288000
6,3,53.128587,186.063199,0.005375,0.888672,0.784433,1.673105,0.028644,57.288000
7,3,53.158808,186.134354,0.005372,1.504355,1.341511,2.845866,0.028604,57.208000
8,3,53.158808,186.134354,0.005372,1.504355,1.341511,2.845866,0.028604,57.208000
9,3,52.688399,184.556964,0.005418,0.888672,1.233058,2.121730,0.028682,57.363200
10,3,52.408984,183.518530,0.005449,2.060547,1.988873,4.049419,0.028663,57.326400
11,3,52.408984,183.518530,0.005449,2.060547,1.988873,4.049419,0.028663,57.326400
12,4,53.113626,186.011922,0.005376,0.888672,0.952252,1.840924,0.028646,57.292800
13,4,53.113626,186.011922,0.005376,0.888672,0.952252,1.840924,0.028646,57.292800
14,4,53.138297,186.071954,0.005374,1.504355,1.514236,3.018591,0.028605,57.209600
15,4,53.138297,186.071954,0.005374,1.504355,1.514236,3.018591,0.028605,57.209600
16,4,52.636110,184.430839,0.005422,0.888672,1.392669,2.281341,0.028663,57.326400
17,4,52.636110,184.430839,0.005422,0.888672,1.392669,2.281341,0.028663,57.326400
18,4,52.722313,184.635425,0.005416,1.504355,1.509262,3.013618,0.028678,57.355200
19,4,52.722313,184.635425,0.005416,1.504355,1.509262,3.013618,0.028678,57.355200
20,4,52.403885,183.486930,0.005450,2.060547,2.160378,4.220925,0.028670,57.339200
21,4,51.887976,181.975482,0.005495,2.676230,2.695070,5.371301,0.028498,56.996800
22,4,52.403885,183.486930,0.005450,2.060547,2.160378,4.220925,0.028670,57.339200
23,4,51.887976,181.975482,0.005495,2.676230,2.695070,5.371301,0.028498,56.996800
24,4,52.311160,183.196576,0.005459,2.060547,2.157975,4.218522,0.028661,57.321600
25,4,52.311160,183.196576,0.005459,2.060547,2.157975,4.218522,0.028661,57.321600
26,4,52.225907,182.931667,0.005467,2.060547,2.621615,4.682162,0.028645,57.289600
27,4,52.331387,183.236859,0.005457,1.504355,1.969565,3.473920,0.028602,57.204800
28,5,52.659542,184.456252,0.005421,0.888672,1.575350,2.464022,0.028685,57.369600
29,5,52.718691,184.606706,0.005417,1.504355,1.684807,3.189163,0.028686,57.371200
30,5,52.718691,184.606706,0.005417,1.504355,1.684807,3.189163,0.028686,57.371200
31,5,51.884651,181.947549,0.005496,2.676230,2.867392,5.543623,0.028510,57.019200
32,5,51.884651,181.947549,0.005496,2.676230,2.867392,5.543623,0.028510,57.019200
33,5,52.301097,183.155095,0.005460,2.060547,2.328268,4.388815,0.028667,57.334400
34,5,52.301097,183.155095,0.005460,2.060547,2.328268,4.388815,0.028667,57.334400
35,5,52.159031,182.776489,0.005471,2.060547,2.779529,4.840076,0.028619,57.238400
36,5,52.159031,182.776489,0.005471,2.060547,2.779529,4.840076,0.028619,57.238400
37,5,52.252477,183.057708,0.005463,1.504355,2.123446,3.627801,0.028573,57.145600
38,5,52.252477,183.057708,0.005463,1.504355,2.123446,3.627801,0.028573,57.145600
39,5,51.804722,181.682739,0.005504,2.676230,2.868659,5.544889,0.028506,57.011200
40,5,51.804722,181.682739,0.005504,2.676230,2.868659,5.544889,0.028506,57.011200
41,5,51.722439,181.423745,0.005512,2.676230,3.313354,5.989585,0.028490,56.980800
42,6,52.164739,182.766693,0.005471,2.060547,2.950426,5.010973,0.028638,57.275200
43,6,52.255977,183.043353,0.005463,1.504355,2.306007,3.810363,0.028586,57.172800
44,6,51.819216,181.690421,0.005504,2.676230,3.039761,5.715991,0.028526,57.051200
45,6,51.819216,181.690421,0.005504,2.676230,3.039761,5.715991,0.028526,57.051200
46,6,51.683077,181.323668,0.005515,2.676230,3.475626,6.151857,0.028481,56.961600
47,6,51.683077,181.323668,0.005515,2.676230,3.475626,6.151857,0.028481,56.961600
48,7,51.707274,181.350706,0.005514,2.676230,3.662070,6.338300,0.028505,57.009600
