composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.172060,514.869595,0.001942,0.446969,0.000000,0.446969,0.013491,13.491200
2,2,9.170183,510.918013,0.001957,0.447556,0.080730,0.528286,0.013398,13.408000
3,2,9.143119,483.301175,0.002069,0.446720,0.461248,0.907968,0.012676,12.758800
4,2,9.167515,232.953609,0.004293,1.224412,0.891206,2.115618,0.006058,6.176400
5,2,9.220702,194.906949,0.005131,2.535378,2.388785,4.924163,0.005069,6.284800
6,3,9.145843,483.306813,0.002069,0.446720,0.541637,0.988357,0.012679,12.761600
7,3,9.161552,229.388084,0.004359,1.226203,0.971071,2.197274,0.005977,6.105200
8,3,9.231588,191.205414,0.005230,2.537115,2.464745,5.001861,0.005002,6.227200
9,3,9.162929,203.490112,0.004914,1.226860,1.331104,2.557964,0.005292,5.491200
10,3,9.196726,164.898628,0.006064,2.527632,2.759282,5.286914,0.004282,5.578400
11,3,9.189325,159.840667,0.006256,3.296629,3.227682,6.524311,0.004078,4.470400
12,4,9.160596,203.763978,0.004908,1.228063,1.406448,2.634511,0.005295,5.494000
13,4,9.182910,164.713236,0.006071,2.524411,2.821443,5.345854,0.004287,5.587600
14,4,9.208801,156.477723,0.006391,3.298398,3.309316,6.607715,0.004026,4.430400
15,4,9.254523,133.689244,0.007480,3.318730,3.694835,7.013565,0.003431,3.896400
16,5,9.221064,132.693688,0.007536,3.285453,3.746034,7.031488,0.003421,3.883600
