composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.205566,56.422266,0.017723,0.449219,0.000000,0.449219,0.016040,16.040000
2,2,7.205685,56.215540,0.017789,0.449219,0.065762,0.514980,0.015980,15.980000
3,2,7.205571,54.771884,0.018258,0.449219,0.387820,0.837039,0.015576,15.576000
4,2,7.205793,48.250370,0.020725,2.539062,2.134984,4.674047,0.013716,14.616000
5,2,7.205901,43.742872,0.022861,1.230469,0.798937,2.029406,0.012420,10.514000
6,3,7.205564,54.057460,0.018499,0.449219,0.451054,0.900273,0.015384,15.596000
7,3,7.203188,48.245162,0.020727,2.539062,2.198579,4.737641,0.013720,14.560000
8,3,7.205898,43.742866,0.022861,1.230469,0.864527,2.094996,0.012428,10.462000
9,3,7.205793,48.250370,0.020725,2.539062,2.520269,5.059331,0.013720,14.164000
10,3,7.205907,43.742885,0.022861,1.230469,1.185732,2.416201,0.012424,10.046000
11,3,7.205923,43.742917,0.022861,3.320312,2.934804,6.255116,0.012428,10.207000
12,4,7.205791,47.528769,0.021040,2.539062,2.583217,5.122279,0.013516,14.156000
13,4,7.205905,43.017683,0.023246,1.230469,1.250900,2.481369,0.012224,10.058000
14,4,7.205917,43.742905,0.022861,3.320312,3.000393,6.320705,0.012440,10.164000
15,4,7.205594,43.742259,0.022861,3.320312,3.320475,6.640788,0.012436,9.760000
16,5,7.205923,43.028517,0.023240,3.320312,3.384408,6.704721,0.012234,9.756000
