composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.039536,55.968114,0.017867,0.449219,0.000000,0.449219,0.001296,1.296000
2,2,7.030395,55.895446,0.017891,0.449219,0.063477,0.512695,0.001312,1.312000
3,2,7.023560,55.841248,0.017908,0.449219,0.375977,0.825195,0.001312,1.312000
4,2,7.055860,56.097157,0.017826,2.539062,2.112414,4.651477,0.001304,1.304000
5,2,7.029634,55.889246,0.017893,1.230469,0.786693,2.017162,0.001296,1.296000
6,3,7.023595,55.841526,0.017908,0.449219,0.439453,0.888672,0.001320,1.320000
7,3,7.053685,56.079956,0.017832,2.539062,2.176468,4.715531,0.001320,1.320000
8,3,7.025889,55.859525,0.017902,1.230469,0.850259,2.080728,0.001312,1.312000
9,3,7.054637,56.087384,0.017829,2.539062,2.494033,5.033096,0.001312,1.312000
10,3,7.024887,55.851694,0.017905,1.230469,1.163476,2.393945,0.001312,1.312000
11,3,7.064550,56.167295,0.017804,3.320312,2.893664,6.213977,0.001312,1.312000
12,4,7.054792,56.088622,0.017829,2.539062,2.557510,5.096572,0.001328,1.328000
13,4,7.024921,55.851972,0.017904,1.230469,1.226953,2.457421,0.001320,1.320000
14,4,7.062375,56.150094,0.017809,3.320312,2.957718,6.278031,0.001328,1.328000
15,4,7.063327,56.157523,0.017807,3.320312,3.275283,6.595596,0.001320,1.320000
16,5,7.063482,56.158761,0.017807,3.320312,3.338760,6.659072,0.001336,1.336000
