composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.038728,56.030599,0.017847,0.449219,0.000000,0.449219,0.000646,0.646400
2,2,7.059951,56.121300,0.017819,0.449219,0.074445,0.523664,0.000650,0.649600
3,2,7.085574,56.328968,0.017753,0.449219,0.384098,0.833316,0.000650,0.649600
4,2,7.467059,59.363911,0.016845,2.539062,2.107900,4.646962,0.000650,0.649600
5,2,7.183772,57.184894,0.017487,1.230469,0.785605,2.016073,0.000646,0.646400
6,3,7.091875,56.378505,0.017737,0.449219,0.448734,0.897953,0.000653,0.652800
7,3,7.472049,59.403550,0.016834,2.539062,2.171839,4.710902,0.000651,0.651200
8,3,7.207710,57.297159,0.017453,1.230469,0.860121,2.090590,0.000650,0.649600
9,3,7.502317,59.645253,0.016766,2.539062,2.485227,5.024289,0.000650,0.649600
10,3,7.236379,57.528532,0.017383,1.230469,1.170348,2.400816,0.000650,0.649600
11,3,7.622851,60.598352,0.016502,3.320312,2.895286,6.215599,0.000650,0.649600
12,4,7.508606,59.694694,0.016752,2.539062,2.549863,5.088926,0.000651,0.651200
13,4,7.242668,57.577973,0.017368,1.230469,1.234984,2.465453,0.000651,0.651200
14,4,7.627878,60.638280,0.016491,3.320312,2.959226,6.279538,0.000653,0.652800
15,4,7.658157,60.880078,0.016426,3.320312,3.272613,6.592925,0.000653,0.652800
16,5,7.664446,60.929520,0.016412,3.320312,3.337250,6.657562,0.000654,0.654400
