composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,12.271048,85.949457,0.011635,0.447455,0.000000,0.447455,0.081614,81.614400
2,2,11.654161,81.629938,0.012250,0.447490,0.072511,0.520001,0.081590,81.590400
3,2,11.058445,77.456836,0.012910,0.447366,0.435954,0.883320,0.081582,81.582400
4,2,11.168258,78.229003,0.012783,2.530287,2.424936,4.955223,0.081589,81.588800
5,2,10.850022,76.001888,0.013158,1.225493,0.906689,2.132182,0.081533,81.532800
6,3,11.030548,77.261814,0.012943,0.447382,0.506785,0.954167,0.081584,81.584000
7,3,10.996383,77.021137,0.012983,2.530059,2.497735,5.027794,0.081624,81.624000
8,3,10.576249,74.079771,0.013499,1.225643,0.981240,2.206883,0.081517,81.516800
9,3,10.895530,76.318142,0.013103,2.528674,2.857358,5.386033,0.081576,81.576000
10,3,10.352311,72.511313,0.013791,1.225563,1.344813,2.570376,0.081530,81.529600
11,3,10.930225,76.562145,0.013061,3.304123,3.328841,6.632964,0.081470,81.470400
12,4,10.869001,76.130110,0.013135,2.528706,2.931690,5.460396,0.081582,81.582400
13,4,10.327457,72.336208,0.013824,1.225853,1.418252,2.644105,0.081558,81.558400
14,4,10.761556,75.379613,0.013266,3.306384,3.404343,6.710728,0.081525,81.524800
15,4,10.668401,74.726456,0.013382,3.307629,3.768394,7.076024,0.081538,81.537600
16,5,10.646342,74.570358,0.013410,3.307339,3.843795,7.151134,0.081587,81.587200
