composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.017984,446.923947,0.002238,0.449219,0.000000,0.449219,0.010330,10.329600
2,2,7.008163,443.288920,0.002256,0.449219,0.063477,0.512695,0.010258,10.264000
3,2,7.002604,204.524829,0.004889,1.230469,0.785605,2.016073,0.004748,4.837200
4,2,7.007172,421.864154,0.002370,0.449219,0.375977,0.825195,0.009792,9.849600
5,2,7.004714,169.067073,0.005915,2.539062,2.103386,4.642448,0.003939,4.857600
6,3,7.006660,421.601839,0.002372,0.449219,0.444937,0.894156,0.009781,9.837600
7,3,6.998202,201.235266,0.004969,1.230469,0.849152,2.079621,0.004690,4.784400
8,3,6.999385,141.987645,0.007043,3.320312,2.886258,6.206571,0.003305,3.602000
9,3,7.001885,165.877756,0.006029,2.539062,2.167209,4.706272,0.003868,4.792000
10,3,7.000005,144.412688,0.006925,2.539062,2.481166,5.020229,0.003363,4.339200
11,3,6.994268,179.898327,0.005559,1.230469,1.162226,2.392695,0.004185,4.331600
12,4,6.999508,144.410716,0.006925,2.539062,2.546066,5.085129,0.003364,4.338000
13,4,6.993755,179.896277,0.005559,1.230469,1.225703,2.456172,0.004185,4.328800
14,4,6.996569,138.798715,0.007205,3.320312,2.949966,6.270278,0.003234,3.536400
15,4,6.994702,117.594664,0.008504,3.320312,3.264492,6.584804,0.002754,3.107200
16,5,6.994214,117.592710,0.008504,3.320312,3.327968,6.648281,0.002755,3.106400
