composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.551426,60.109165,0.016636,0.449219,0.000000,0.449219,0.015510,15.510400
2,2,7.432479,58.958700,0.016961,0.449219,0.063477,0.512695,0.015450,15.450400
3,2,7.311390,56.541806,0.017686,0.449219,0.377330,0.826549,0.015063,15.063200
4,2,7.236457,49.158273,0.020342,2.539062,2.100377,4.639439,0.013255,14.124600
5,2,7.240609,44.353225,0.022546,1.230469,0.784969,2.015438,0.012012,10.158200
6,3,7.304653,55.798787,0.017922,0.449219,0.441457,0.890676,0.014867,15.063200
7,3,7.201985,49.021064,0.020399,2.539062,2.164122,4.703185,0.013258,14.071800
8,3,7.186770,44.138856,0.022656,1.230469,0.848506,2.078975,0.012014,10.103800
9,3,7.175139,48.915712,0.020443,2.539062,2.477989,5.017051,0.013255,13.675800
10,3,7.136296,43.937937,0.022759,1.230469,1.162668,2.393136,0.012013,9.710200
11,3,7.151840,43.999739,0.022727,3.320312,2.884950,6.205262,0.012012,9.849800
12,4,7.168437,48.174273,0.020758,2.539062,2.541659,5.080721,0.013060,13.677400
13,4,7.129558,43.195695,0.023150,1.230469,1.226739,2.457207,0.011817,9.710200
14,4,7.117357,43.862481,0.022799,3.320312,2.948695,6.269008,0.012014,9.796200
15,4,7.091266,43.758642,0.022853,3.320312,3.262768,6.583081,0.012013,9.401800
16,5,7.083832,43.015787,0.023247,3.320312,3.326232,6.646544,0.011818,9.404200
