construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
1,0.0028125302666915254,0.0,0.00932,0.0003484320557489485,9.4784,0.01693719124911597,0.7502678093197643,0.0,0.9866095340117838,0.7010920312008635,349830.3518359375,0.7867122764465322,51.472454335156236,0.0,1.5041343359375,1.0,4443359.375,1.0,0.403457124660973
2,0.0028125302666915254,0.0,0.00932,0.0003484320557489485,9.2408,0.8553281580804505,0.7502678093197643,0.0,0.9996652383502946,0.9925273007800226,349830.3518359375,0.7867122764465322,51.472454335156236,0.0,1.5041343359375,1.0,4443359.375,1.0,0.5711353180272399
3,0.00281275700847209,8.238913711020488e-05,0.0093216,0.0,9.4832,0.0,0.833511872879843,0.33333333333333365,0.9910730226745225,0.8007280208005748,309315.597421875,0.933934397192322,51.46718929145312,0.010879808028924732,1.67264681640625,0.9650020468982691,4443359.375,1.0,0.3860172965867297
4,0.00281275700847209,8.238913711020488e-05,0.0093216,0.0,9.2408,0.8553281580804505,0.833511872879843,0.33333333333333365,0.9997768255668631,0.9950182005200151,309315.597421875,0.933934397192322,51.46718929145312,0.010879808028924732,1.67264681640625,0.9650020468982691,4443359.375,1.0,0.5570829282028198
5,0.0028278017795897044,0.0055490733419938975,0.0092816,0.008710801393728247,9.424,0.20889202540578872,0.8335133189344852,0.333339123754818,0.9930255579553636,0.8443133863374039,351377.52449218754,0.78109017548832,51.39529767174219,0.1594383130381,1.673400283203125,0.9648455611854756,4443359.375,1.0,0.4305686045024924
6,0.0028278017795897044,0.0055490733419938975,0.0092816,0.008710801393728247,9.2392,0.8609738884968225,0.8335133189344852,0.333339123754818,0.9997750179985602,0.9949778511721754,351377.52449218754,0.78109017548832,51.39529767174219,0.1594383130381,1.673400283203125,0.9648455611854756,4443359.375,1.0,0.5609849771206992
7,0.00553079854429616,0.9877128832102868,0.0047424,0.9972125435540069,9.4692,0.049400141143258046,1.0,1.0,0.9912868632707775,0.8055014662004323,364194.3288347656,0.7345165964604475,51.42280379408211,0.10259902592997748,2.8275435419960937,0.7251443145386086,7521777.34375,0.6555729160975929,0.6969228393969538
8,0.00553079854429616,0.9877128832102868,0.0047424,0.9972125435540069,9.2364,0.8708539167254766,1.0,1.0,1.0,1.0,364194.3288347656,0.7345165964604475,51.42280379408211,0.10259902592997748,2.8275435419960937,0.7251443145386086,7521777.34375,0.6555729160975929,0.8612135945133976
9,0.0028690668166653647,0.020543181569492364,0.00916,0.03519163763066194,9.2456,0.8383909668313345,0.8335183129855716,0.3333591213813664,0.9997687754347022,0.9948385018706261,291134.6905078125,1.0,51.339053043195314,0.2756635137682875,2.126108818359375,0.870823610775162,4443359.375,1.0,0.5271546015163626
10,0.003123918401989841,0.11314632755233453,0.0084152,0.19738675958188154,9.4752,0.02822865208186622,0.833555259653795,0.3335070665386277,0.9552020441542175,0.0,347870.87791015627,0.7938325937499849,51.291475823460935,0.3739781805493758,4.046874301757812,0.47190443208638705,10302734.375,0.34442708390240706,0.2565141206777713
