composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.791556,69.025836,0.014487,0.448283,0.000000,0.448283,0.020104,20.104000
2,2,9.638671,67.946413,0.014717,0.448296,0.079473,0.527769,0.020112,20.112000
3,2,9.490090,66.904769,0.014947,0.448595,0.441960,0.890555,0.020128,20.128000
4,2,9.431618,66.478060,0.015043,2.529859,2.405828,4.935687,0.020096,20.096000
5,2,9.408705,66.324098,0.015077,1.226988,0.895989,2.122977,0.020096,20.096000
6,3,9.471228,66.760140,0.014979,0.447971,0.500445,0.948417,0.020128,20.128000
7,3,9.386015,66.161390,0.015115,2.529859,2.477295,5.007153,0.020112,20.112000
8,3,9.340726,65.855545,0.015185,1.227731,0.966256,2.193987,0.020120,20.120000
9,3,9.357598,65.956674,0.015161,2.531235,2.819266,5.350501,0.020104,20.104000
10,3,9.286169,65.464556,0.015275,1.228488,1.331667,2.560155,0.020120,20.120000
11,3,9.349391,65.901100,0.015174,3.316545,3.298057,6.614602,0.020120,20.120000
12,4,9.336545,65.803882,0.015197,2.529578,2.886887,5.416465,0.020096,20.096000
13,4,9.269450,65.344012,0.015304,1.227008,1.394037,2.621046,0.020120,20.120000
14,4,9.300868,65.558692,0.015254,3.309704,3.367658,6.677362,0.020160,20.160000
15,4,9.273876,65.374132,0.015297,3.310515,3.711477,7.021992,0.020152,20.152000
16,5,9.248402,65.188387,0.015340,3.295147,3.772331,7.067478,0.020144,20.144000
