composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.578242,65.912968,0.015172,0.449219,0.000000,0.449219,0.000888,0.888000
2,2,9.578371,65.567886,0.015251,0.443676,0.063477,0.507152,0.000920,0.920000
3,2,9.578340,65.567768,0.015251,0.444221,0.416582,0.860803,0.000920,0.920000
4,2,9.613587,66.054349,0.015139,2.539062,2.424252,4.963315,0.000920,0.920000
5,2,9.483889,65.535557,0.015259,1.230469,0.878220,2.108689,0.000896,0.896000
6,3,9.578340,65.567768,0.015251,0.444221,0.485859,0.930081,0.000936,0.936000
7,3,9.664712,66.258850,0.015092,2.539062,2.523699,5.062762,0.000944,0.944000
8,3,9.583942,65.935769,0.015166,1.230469,0.945036,2.175504,0.000944,0.944000
9,3,9.425088,64.954765,0.015395,2.502214,2.755527,5.257741,0.000904,0.904000
10,3,9.517484,65.669936,0.015228,1.230469,1.313812,2.544281,0.000904,0.904000
11,3,9.416821,65.267282,0.015322,3.320312,3.254869,6.575181,0.000904,0.904000
12,4,9.513540,65.654160,0.015231,2.539062,2.877209,5.416271,0.000936,0.936000
13,4,9.592499,65.969996,0.015158,1.230469,1.361036,2.591505,0.000968,0.968000
14,4,9.511814,65.647258,0.015233,3.320312,3.332976,6.653289,0.000952,0.952000
15,4,9.270060,64.334653,0.015544,3.302550,3.603317,6.905867,0.000904,0.904000
16,5,9.407963,65.231851,0.015330,3.320312,3.746663,7.066976,0.000944,0.944000
