composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.111455,56.621280,0.017661,0.449219,0.000000,0.449219,0.003872,3.872000
2,2,7.081810,56.385124,0.017735,0.449219,0.063477,0.512695,0.003874,3.873600
3,2,7.034585,56.009480,0.017854,1.230469,0.784153,2.014622,0.003874,3.873600
4,2,7.051787,56.146072,0.017811,0.449219,0.375977,0.825195,0.003874,3.873600
5,2,7.033199,55.998121,0.017858,2.539062,2.100377,4.639439,0.003872,3.872000
6,3,7.050138,56.132874,0.017815,0.449219,0.439453,0.888672,0.003877,3.876800
7,3,7.021150,55.902392,0.017888,1.230469,0.847677,2.078146,0.003877,3.876800
8,3,7.012794,55.835620,0.017910,3.320312,2.882649,6.202962,0.003875,3.875200
9,3,7.024600,55.929669,0.017880,2.539062,2.164122,4.703185,0.003875,3.875200
10,3,7.018105,55.877991,0.017896,2.539062,2.478459,5.017521,0.003875,3.875200
11,3,7.005679,55.790614,0.017924,1.230469,1.162017,2.392486,0.003874,3.873600
12,4,7.016432,55.864650,0.017900,2.539062,2.542129,5.081191,0.003877,3.876800
13,4,7.003993,55.777274,0.017928,1.230469,1.227291,2.457760,0.003877,3.876800
14,4,7.004182,55.767072,0.017932,3.320312,2.946395,6.266707,0.003878,3.878400
15,4,6.994807,55.703872,0.017952,3.320312,3.258323,6.578636,0.003877,3.876800
16,5,6.990506,55.680022,0.017960,3.320312,3.320448,6.640761,0.003880,3.880000
