composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.291462,63.069307,0.015856,0.449219,0.000000,0.449219,0.017030,17.030400
2,2,8.160517,61.858749,0.016166,0.449219,0.067249,0.516468,0.016963,16.963200
3,2,8.023771,59.307326,0.016861,0.449219,0.396425,0.845644,0.016530,16.530400
4,2,7.941374,51.558322,0.019396,2.539062,2.204752,4.743814,0.014544,15.503400
5,2,7.945697,46.504012,0.021504,1.230469,0.824515,2.054984,0.013171,11.161000
6,3,8.014609,58.528045,0.017086,0.449219,0.461917,0.911135,0.016315,16.530400
7,3,7.903201,51.413639,0.019450,2.539062,2.271480,4.810543,0.014546,15.443400
8,3,7.886246,46.279787,0.021608,1.230469,0.890409,2.120878,0.013173,11.100000
9,3,7.870896,51.300463,0.019493,2.539062,2.598489,5.137551,0.014544,15.007000
10,3,7.830270,46.066450,0.021708,1.230469,1.220395,2.450864,0.013172,10.669800
11,3,7.843583,46.125300,0.021680,3.320312,3.028004,6.348317,0.013168,10.813000
12,4,7.864075,50.520893,0.019794,2.539062,2.665773,5.204836,0.014327,15.006400
13,4,7.822129,45.285516,0.022082,1.230469,1.287199,2.517667,0.012956,10.668200
14,4,7.803484,45.978297,0.021749,3.320312,3.093185,6.413497,0.013170,10.751600
15,4,7.776531,45.871271,0.021800,3.320312,3.424506,6.744819,0.013170,10.321200
16,5,7.768526,45.091163,0.022177,3.320312,3.491072,6.811385,0.012955,10.322800
