composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,40.224335,160.897338,0.006215,0.888672,0.537109,1.425781,0.021556,43.112000
2,2,40.224335,160.897338,0.006215,0.888672,0.537109,1.425781,0.021556,43.112000
3,3,40.213525,160.854101,0.006217,0.888672,0.683594,1.572266,0.021557,43.113600
4,3,40.213525,160.854101,0.006217,0.888672,0.683594,1.572266,0.021557,43.113600
5,3,39.901489,159.605957,0.006265,0.888672,0.683594,1.572266,0.021509,43.017600
6,3,39.901489,159.605957,0.006265,0.888672,0.683594,1.572266,0.021509,43.017600
7,3,39.905810,159.623239,0.006265,1.504355,1.152793,2.657148,0.021470,42.940800
8,3,39.905810,159.623239,0.006265,1.504355,1.152793,2.657148,0.021470,42.940800
9,3,39.588076,158.352305,0.006315,0.888672,1.074219,1.962891,0.021546,43.091200
10,3,39.346709,157.386836,0.006354,2.060547,1.708984,3.769531,0.021516,43.032000
11,3,39.346709,157.386836,0.006354,2.060547,1.708984,3.769531,0.021516,43.032000
12,4,39.890680,159.562719,0.006267,0.888672,0.830078,1.718750,0.021510,43.019200
13,4,39.890680,159.562719,0.006267,0.888672,0.830078,1.718750,0.021510,43.019200
14,4,39.895000,159.580001,0.006266,1.504355,1.299277,2.803633,0.021471,42.942400
15,4,39.895000,159.580001,0.006266,1.504355,1.299277,2.803633,0.021471,42.942400
16,4,39.577267,158.309068,0.006317,0.888672,1.220703,2.109375,0.021546,43.092800
17,4,39.577267,158.309068,0.006317,0.888672,1.220703,2.109375,0.021546,43.092800
18,4,39.592660,158.370641,0.006314,1.504355,1.299277,2.803633,0.021531,43.062400
19,4,39.592660,158.370641,0.006314,1.504355,1.299277,2.803633,0.021531,43.062400
20,4,39.335900,157.343598,0.006356,2.060547,1.855469,3.916016,0.021517,43.033600
21,4,39.095072,156.380288,0.006395,2.676230,2.324668,5.000898,0.021469,42.937600
22,4,39.335900,157.343598,0.006356,2.060547,1.855469,3.916016,0.021517,43.033600
23,4,39.095072,156.380288,0.006395,2.676230,2.324668,5.000898,0.021469,42.937600
24,4,39.283412,157.133646,0.006364,2.060547,1.855469,3.916016,0.021518,43.035200
25,4,39.283412,157.133646,0.006364,2.060547,1.855469,3.916016,0.021518,43.035200
26,4,39.235883,156.943531,0.006372,2.060547,2.246094,4.306641,0.021515,43.030400
27,4,39.283999,157.135998,0.006364,1.504355,1.689902,3.194258,0.021467,42.934400
28,5,39.566458,158.265830,0.006318,0.888672,1.367188,2.255859,0.021547,43.094400
29,5,39.581851,158.327404,0.006316,1.504355,1.445762,2.950117,0.021532,43.064000
30,5,39.581851,158.327404,0.006316,1.504355,1.445762,2.950117,0.021532,43.064000
31,5,39.084263,156.337051,0.006396,2.676230,2.471152,5.147383,0.021470,42.939200
32,5,39.084263,156.337051,0.006396,2.676230,2.471152,5.147383,0.021470,42.939200
33,5,39.272602,157.090409,0.006366,2.060547,2.001953,4.062500,0.021518,43.036800
34,5,39.272602,157.090409,0.006366,2.060547,2.001953,4.062500,0.021518,43.036800
35,5,39.225073,156.900293,0.006373,2.060547,2.392578,4.453125,0.021516,43.032000
36,5,39.225073,156.900293,0.006373,2.060547,2.392578,4.453125,0.021516,43.032000
37,5,39.273190,157.092760,0.006366,1.504355,1.836387,3.340742,0.021468,42.936000
38,5,39.273190,157.092760,0.006366,1.504355,1.836387,3.340742,0.021468,42.936000
39,5,39.031775,156.127099,0.006405,2.676230,2.471152,5.147383,0.021470,42.940800
40,5,39.031775,156.127099,0.006405,2.676230,2.471152,5.147383,0.021470,42.940800
41,5,38.984246,155.936983,0.006413,2.676230,2.861777,5.538008,0.021468,42.936000
42,6,39.214264,156.857056,0.006375,2.060547,2.539062,4.599609,0.021517,43.033600
43,6,39.262381,157.049523,0.006367,1.504355,1.982871,3.487227,0.021469,42.937600
44,6,39.020965,156.083862,0.006407,2.676230,2.617637,5.293867,0.021471,42.942400
45,6,39.020965,156.083862,0.006407,2.676230,2.617637,5.293867,0.021471,42.942400
46,6,38.973436,155.893746,0.006415,2.676230,3.008262,5.684492,0.021469,42.937600
47,6,38.973436,155.893746,0.006415,2.676230,3.008262,5.684492,0.021469,42.937600
48,7,38.962627,155.850508,0.006416,2.676230,3.154746,5.830977,0.021470,42.939200
