composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.054145,515.465275,0.001940,0.449219,0.000000,0.449219,0.246208,246.208000
2,2,7.817811,497.238682,0.002011,0.449219,0.063477,0.512695,0.244400,244.512000
3,2,7.579163,459.458106,0.002176,0.449219,0.375977,0.825195,0.232828,234.166000
4,2,7.441101,228.830853,0.004370,1.230469,0.781250,2.011719,0.112515,114.630000
5,2,7.427623,182.644162,0.005475,2.539062,2.089844,4.628906,0.092968,114.768000
6,3,7.565789,459.404611,0.002177,0.449219,0.439453,0.888672,0.232828,234.110000
7,3,7.333888,218.867940,0.004569,1.230469,0.844727,2.075195,0.110707,112.934000
8,3,7.359229,175.165729,0.005709,2.539062,2.153320,4.692383,0.091288,113.200000
9,3,7.234139,189.976964,0.005264,1.230469,1.157227,2.387695,0.099135,102.588000
10,3,7.307600,149.354433,0.006695,2.539062,2.465820,5.004883,0.079588,102.726000
11,3,7.264399,153.849525,0.006500,3.320312,2.871094,6.191406,0.078179,85.190000
12,4,7.220765,189.923469,0.005265,1.230469,1.220703,2.451172,0.099135,102.532000
13,4,7.294227,149.300938,0.006698,2.539062,2.529297,5.068359,0.079588,102.670000
14,4,7.196005,146.371092,0.006832,3.320312,2.934570,6.254883,0.076499,83.622000
15,4,7.144377,120.559796,0.008295,3.320312,3.247070,6.567383,0.064799,73.148000
16,5,7.131003,120.506301,0.008298,3.320312,3.310547,6.630859,0.064799,73.092000
