composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.031776,63.669584,0.015706,0.448283,0.000000,0.448283,0.020104,20.104000
2,2,9.036214,63.422500,0.015767,0.448527,0.088613,0.537140,0.020012,20.012000
3,2,9.020893,61.802924,0.016180,0.447763,0.418274,0.866037,0.019540,19.540000
4,2,9.026162,54.408729,0.018379,2.529859,2.405828,4.935687,0.017192,18.310000
5,2,9.030498,49.428874,0.020231,1.226988,0.895989,2.122977,0.015624,13.126000
6,3,9.020903,60.998562,0.016394,0.447318,0.492360,0.939678,0.019292,19.544000
7,3,9.030996,54.439976,0.018369,2.532927,2.484800,5.017727,0.017212,18.255000
8,3,9.031044,49.458755,0.020219,1.227731,0.964432,2.192163,0.015644,13.060000
9,3,9.023388,54.381594,0.018389,2.532081,2.845535,5.377616,0.017176,17.720000
10,3,9.036964,49.492186,0.020205,1.228488,1.331667,2.560155,0.015648,12.531000
11,3,9.030663,49.436399,0.020228,3.316545,3.298057,6.614602,0.015640,12.759000
12,4,9.034690,53.611776,0.018653,2.535149,2.927013,5.462162,0.016934,17.748000
13,4,9.028929,48.632134,0.020563,1.227509,1.405480,2.632989,0.015390,12.531000
14,4,9.029441,49.433955,0.020229,3.316542,3.373580,6.690122,0.015652,12.699000
15,4,9.022037,49.404748,0.020241,3.308823,3.732433,7.041256,0.015640,12.198000
16,5,9.026416,48.657268,0.020552,3.316507,3.813134,7.129641,0.015420,12.216000
