composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.062902,56.223056,0.017786,0.449219,0.000000,0.449219,0.001291,1.291200
2,2,7.059359,56.195105,0.017795,0.449219,0.063477,0.512695,0.001293,1.292800
3,2,7.204001,57.310931,0.017449,1.230469,0.785605,2.016073,0.001294,1.294400
4,2,7.090196,56.403806,0.017729,0.449219,0.380037,0.829256,0.001294,1.294400
5,2,7.468422,59.413331,0.016831,2.539062,2.103386,4.642448,0.001296,1.296000
6,3,7.096287,56.451401,0.017714,0.449219,0.444937,0.894156,0.001298,1.297600
7,3,7.205895,57.326234,0.017444,1.230469,0.849152,2.079621,0.001298,1.297600
8,3,7.619851,60.616781,0.016497,3.320312,2.886258,6.206571,0.001296,1.296000
9,3,7.471948,59.441402,0.016823,2.539062,2.167209,4.706272,0.001298,1.297600
10,3,7.491640,59.636482,0.016768,2.539062,2.477105,5.016168,0.001294,1.294400
11,3,7.232995,57.542834,0.017378,1.230469,1.162226,2.392695,0.001296,1.296000
12,4,7.497436,59.682848,0.016755,2.539062,2.540582,5.079645,0.001296,1.296000
13,4,7.238767,57.589008,0.017364,1.230469,1.225703,2.456172,0.001296,1.296000
14,4,7.623365,60.644806,0.016489,3.320312,2.949966,6.270278,0.001298,1.297600
15,4,7.652854,60.879120,0.016426,3.320312,3.264492,6.584804,0.001298,1.297600
16,5,7.658649,60.925485,0.016413,3.320312,3.327968,6.648281,0.001299,1.299200
