construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
1,0.001949622517236853,0.0,0.0133504,0.0,13.3504,0.0,0.26403985507246375,0.0,0.2977807971014493,0.0,261132.7265625,0.7993664102442236,9.076311696875,0.0,0.44921875,1.0,2246093.75,1.0,0.2
2,0.001962800093595635,0.0023828916432641987,0.0132952,0.005561040478733054,13.304,0.0048984417887758345,0.6327554744525548,0.5009994385176867,0.6495209854014599,0.5008979914649618,348948.4151367187,0.3217841171659598,9.07516040859375,0.011858289971077117,0.514015751953125,0.9901865968309318,2246093.75,1.0,0.20108237247699384
3,0.004309778448948789,0.4267852974897614,0.0059918,0.7413310229493664,6.1084,0.7645369705671213,0.7842741935483871,0.70687841191067,0.8122479838709677,0.732630473000385,305007.007421875,0.5607577971343819,9.035612937851564,0.4191979487868194,2.118208046875,0.747234218229072,6152343.75,0.7278911564625851,0.6213345613450165
4,0.0020710596125646454,0.02195938249646553,0.0125928,0.0763232657008725,12.666,0.07225201638444323,0.6382211538461539,0.5084260355029586,0.6408653846153847,0.4885719246893062,224241.12255859372,1.0,9.001627678769532,0.7692467276199105,0.8690040263671875,0.9364241857299195,2246093.75,1.0,0.22578364656163324
5,0.005273060409739627,0.6009748807620994,0.0048176,0.859624025306764,6.0256,0.7732781554832989,0.5669642857142857,0.4116043956043956,0.5759486607142857,0.39612682544801214,307073.265625,0.5495205302318262,9.017056821875,0.6103262765657174,4.84558125,0.33417787259535703,12695312.5,0.272108843537415,0.6338059629819237
6,0.0020723691566170615,0.022196186404409426,0.0125808,0.07753218754407533,12.6516,0.07377222245682195,0.7588141025641025,0.672284023668639,0.7689102564102565,0.6709150894252475,250566.9369140625,0.8568280566813364,8.9792244875,1.0,0.931797119140625,0.9269142714276464,2246093.75,1.0,0.2245222108474725
7,0.004376773537799781,0.4388999711608709,0.005912,0.7493703532066652,6.0384,0.77192686119674,0.858948087431694,0.8083430012610341,0.8775614754098361,0.825640591876761,305151.0097167968,0.5599746461128061,9.033750446279297,0.43838164542673996,2.183477733886719,0.7373492276576216,6152343.75,0.7278911564625851,0.6272892768765538
8,0.006221429329168168,0.7724677495043645,0.0040932,0.9326026072414418,4.4744,0.9370381318356489,0.9375,0.9150769230769231,0.9434895833333333,0.9195259593679457,397066.2046875,0.060097342916078426,9.052930304062501,0.24082876583864385,6.55451784375,0.07536213607447896,16601562.5,0.0,0.6979876748320598
9,0.005366618282203455,0.6178928834650061,0.0047512,0.8663133928391531,5.9696,0.7791900679869939,0.7177197802197802,0.6164463229078614,0.7233287545787546,0.6060044437987037,308881.31557617197,0.5396875191184309,9.026501932597657,0.5130414665123634,4.911817869140625,0.3241464416866679,12695312.5,0.272108843537415,0.6410871338885655
10,0.006115330563228176,0.7532819860653568,0.0041784,0.9240192621547016,5.45,0.8340441704319919,0.7738095238095238,0.6926593406593406,0.7654761904761904,0.6660247846316855,285094.076171875,0.6690535188065664,9.00905836359375,0.6927105404944067,5.2873690703125,0.2672698079437437,12695312.5,0.272108843537415,0.7063794425322302
11,0.004892768997595432,0.5322070585669634,0.0052984,0.8111865567891037,5.4884,0.8299902875723153,0.8811728395061729,0.8385413105413105,0.8898148148148148,0.8430900426385755,393485.75092773436,0.07956950494785907,9.043860568251954,0.33424720755649073,2.544397093261719,0.6826885631467712,6152343.75,0.7278911564625851,0.6776559049284233
12,0.006123316378641239,0.7547260553155991,0.0041712,0.9247446152606235,5.4468,0.8343819940036317,0.8303571428571429,0.7694945054945056,0.8303571428571429,0.7584189431980466,357024.7568359375,0.27786123902173604,9.034122120390625,0.43455339540574706,5.37043101171875,0.25469020866514247,12695312.5,0.272108843537415,0.7046537857121192
13,0.004908676179192596,0.5350835427597875,0.005278,0.8132417239225485,5.4704,0.8318905451627888,0.9108796296296297,0.878905982905983,0.9236111111111112,0.8912178867032141,333352.6431640626,0.4066011317786941,9.020769795205078,0.5720825845904274,2.602732115234375,0.6738538165961784,6152343.75,0.7278911564625851,0.6778306342402182
14,0.006352634360154617,0.7961934607717077,0.0040312,0.9388487034313232,4.4144,0.9433723238038934,0.9579326923076923,0.9428402366863905,0.962139423076923,0.9460843896509809,354588.14663085947,0.29111265124627905,9.02131632232422,0.5664533454490469,6.608946654296875,0.06711897904854575,16601562.5,0.0,0.7083453855654356
15,0.007479700393850108,1.0,0.0034242,1.0,3.878,1.0,1.0,1.0,0.99375,0.9910996452757174,397398.55585937505,0.0582898636677984,9.04782942546875,0.29336790695298937,6.98236198046875,0.010565820186587395,16601562.5,0.0,0.8021131640373175
16,0.007436641762682359,0.9922137387341607,0.0034626,0.996131450101751,3.912,0.9964106245513282,1.0,1.0,1.0,1.0,408116.634375,0.0,9.039454577968751,0.3796289865937787,7.052127123046875,0.0,16601562.5,0.0,0.7953939104242802
