Composition,Failure_Rate_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,0.002264,6.900000,441.600000,0.449219,0.264040,0.297781,1
1,1.000000,0.002247,7.007985,445.055520,0.449219,0.264040,0.297781,1
1,5.000000,0.002216,7.202358,451.275456,0.449219,0.264040,0.297781,1
1,10.000000,0.002144,7.677492,466.479744,0.449219,0.264040,0.297781,1
1,25.000000,0.001932,9.340461,517.621440,0.445001,0.264040,0.297781,1
2,0.000000,0.002280,6.900000,438.600000,0.512695,0.632755,0.649521,2
2,1.000000,0.002262,7.007990,442.055688,0.512695,0.632755,0.649521,2
2,5.000000,0.002231,7.202373,448.275926,0.512695,0.632755,0.649521,2
2,10.000000,0.002158,7.677530,463.480954,0.512695,0.632755,0.649521,2
2,25.000000,0.001943,9.339814,514.666802,0.523148,0.632755,0.649521,2
3,0.000000,0.002395,6.900000,417.600000,0.825195,0.638221,0.640865,2
3,1.000000,0.002375,7.007998,421.055920,0.825195,0.638221,0.640865,2
3,5.000000,0.002344,7.202394,426.628592,0.835347,0.638221,0.640865,2
3,10.000000,0.002263,7.677582,441.834640,0.835347,0.638221,0.640865,2
3,25.000000,0.002039,9.340746,490.390320,0.872204,0.638221,0.640865,2
4,0.000000,0.004946,6.900000,202.200000,2.011719,0.784274,0.812248,2
4,1.000000,0.004895,7.007992,204.294978,2.019883,0.784274,0.812248,2
4,5.000000,0.004876,7.202383,205.072502,2.022605,0.784274,0.812248,2
4,10.000000,0.004716,7.654544,212.057524,2.049642,0.784274,0.812248,2
4,25.000000,0.004225,9.381117,236.680268,2.141600,0.784274,0.812248,2
5,0.000000,0.005981,6.900000,167.200000,4.628906,0.566964,0.575949,2
5,1.000000,0.005902,7.007998,169.446394,4.662762,0.566964,0.575949,2
5,5.000000,0.005854,7.202392,170.828768,4.674047,0.566964,0.575949,2
5,10.000000,0.005709,7.677578,175.148710,4.719188,0.566964,0.575949,2
5,25.000000,0.005151,9.355276,194.121203,4.939655,0.566964,0.575949,2
6,0.000000,0.002395,6.900000,417.600000,0.888672,0.758814,0.768910,3
6,1.000000,0.002375,7.007998,421.055920,0.888672,0.758814,0.768910,3
6,5.000000,0.002344,7.202393,426.628592,0.900273,0.758814,0.768910,3
6,10.000000,0.002263,7.677582,441.834640,0.900273,0.758814,0.768910,3
6,25.000000,0.002039,9.347320,490.446668,0.960702,0.758814,0.768910,3
7,0.000000,0.005020,6.900000,199.200000,2.075195,0.858948,0.877561,3
7,1.000000,0.004968,7.007990,201.294916,2.083493,0.858948,0.877561,3
7,5.000000,0.004949,7.202380,202.072418,2.086259,0.858948,0.877561,3
7,10.000000,0.004777,7.663848,209.355249,2.114932,0.858948,0.877561,3
7,25.000000,0.004299,9.394434,232.628826,2.205421,0.858948,0.877561,3
8,0.000000,0.006090,6.900000,164.200000,4.692383,0.717720,0.723329,3
8,1.000000,0.006008,7.007993,166.446221,4.727103,0.717720,0.723329,3
8,5.000000,0.005983,7.183721,167.143264,4.728966,0.717720,0.723329,3
8,10.000000,0.005789,7.677562,172.752995,4.796545,0.717720,0.723329,3
8,25.000000,0.005221,9.348339,191.551103,5.031680,0.717720,0.723329,3
9,0.000000,0.005612,6.900000,178.200000,2.387695,0.881173,0.889815,3
9,1.000000,0.005546,7.007990,180.294940,2.397069,0.881173,0.889815,3
9,5.000000,0.005563,7.202386,179.744223,2.404096,0.881173,0.889815,3
9,10.000000,0.005411,7.657970,184.797667,2.426260,0.881173,0.889815,3
9,25.000000,0.004878,9.391532,204.995069,2.607975,0.881173,0.889815,3
10,0.000000,0.006983,6.900000,143.200000,5.004883,0.773810,0.765476,3
10,1.000000,0.006875,7.007998,145.446394,5.047202,0.773810,0.765476,3
10,5.000000,0.006841,7.202392,146.180768,5.057354,0.773810,0.765476,3
10,10.000000,0.006644,7.677578,150.500710,5.113779,0.773810,0.765476,3
10,25.000000,0.005984,9.351311,167.110493,5.355364,0.773810,0.765476,3
11,0.000000,0.007112,6.900000,140.600000,6.191406,0.937500,0.943490,3
11,1.000000,0.007008,7.007998,142.695199,6.225262,0.937500,0.943490,3
11,5.000000,0.006970,7.202392,143.472796,6.236547,0.937500,0.943490,3
11,10.000000,0.006812,7.674297,146.796853,6.318873,0.937500,0.943490,3
11,25.000000,0.006186,9.379828,161.642394,6.642871,0.937500,0.943490,3
12,0.000000,0.005612,6.900000,178.200000,2.451172,0.910880,0.923611,4
12,1.000000,0.005546,7.007990,180.294940,2.460546,0.910880,0.923611,4
12,5.000000,0.005563,7.202386,179.744223,2.469023,0.910880,0.923611,4
12,10.000000,0.005411,7.657970,184.797667,2.491186,0.910880,0.923611,4
12,25.000000,0.004850,9.393816,206.193335,2.671988,0.910880,0.923611,4
13,0.000000,0.006983,6.900000,143.200000,5.068359,0.830357,0.830357,4
13,1.000000,0.006875,7.007998,145.446394,5.110679,0.830357,0.830357,4
13,5.000000,0.006811,7.202392,146.828768,5.124785,0.830357,0.830357,4
13,10.000000,0.006644,7.677577,150.500710,5.178706,0.830357,0.830357,4
13,25.000000,0.006057,9.320830,165.105531,5.404484,0.830357,0.830357,4
14,0.000000,0.007267,6.900000,137.600000,6.254883,0.957933,0.962139,4
14,1.000000,0.007158,7.007993,139.695026,6.289603,0.957933,0.962139,4
14,5.000000,0.007154,7.183083,139.786016,6.291061,0.957933,0.962139,4
14,10.000000,0.006954,7.674283,143.796392,6.384657,0.957933,0.962139,4
14,25.000000,0.006285,9.319658,159.108807,6.693107,0.957933,0.962139,4
15,0.000000,0.008576,6.900000,116.600000,6.567383,1.000000,0.993750,4
15,1.000000,0.008425,7.007998,118.695199,6.609702,1.000000,0.993750,4
15,5.000000,0.008416,7.202392,118.824796,6.619854,1.000000,0.993750,4
15,10.000000,0.008187,7.674297,122.148853,6.713465,1.000000,0.993750,4
15,25.000000,0.007518,9.397394,133.022215,7.086674,1.000000,0.993750,4
16,0.000000,0.008576,6.900000,116.600000,6.630859,1.000000,1.000000,5
16,1.000000,0.008425,7.007998,118.695199,6.673179,1.000000,1.000000,5
16,5.000000,0.008370,7.202392,119.472796,6.687285,1.000000,1.000000,5
16,10.000000,0.008187,7.674297,122.148853,6.778392,1.000000,1.000000,5
16,25.000000,0.007444,9.410301,134.344029,7.175814,1.000000,1.000000,5
