composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,39.314436,2420.379525,0.000413,0.888672,0.540679,1.429351,0.028017,28.109200
2,2,39.314436,2420.379525,0.000413,0.888672,0.540679,1.429351,0.028017,28.109200
3,3,39.328406,2419.481580,0.000413,0.888672,0.688234,1.576906,0.028007,28.082400
4,3,39.328406,2419.481580,0.000413,0.888672,0.688234,1.576906,0.028007,28.082400
5,3,39.302343,2399.589468,0.000417,0.888672,0.687163,1.575835,0.027804,27.901600
6,3,39.302343,2399.589468,0.000417,0.888672,0.687163,1.575835,0.027804,27.901600
7,3,39.411970,2420.917490,0.000413,1.504355,1.159500,2.663855,0.027983,28.072600
8,3,39.411970,2420.917490,0.000413,1.504355,1.159500,2.663855,0.027983,28.072600
9,3,39.280983,2336.403864,0.000428,0.888672,1.081358,1.970030,0.027067,27.252000
10,3,39.460725,731.310938,0.001367,2.060547,1.719489,3.780036,0.008348,11.248400
11,3,39.460725,731.310938,0.001367,2.060547,1.719489,3.780036,0.008348,11.248400
12,4,39.316314,2398.691487,0.000417,0.888672,0.834719,1.723391,0.027794,27.875200
13,4,39.316314,2398.691487,0.000417,0.888672,0.834719,1.723391,0.027794,27.875200
14,4,39.425940,2420.019545,0.000413,1.504355,1.307055,2.811410,0.027973,28.045800
15,4,39.425940,2420.019545,0.000413,1.504355,1.307055,2.811410,0.027973,28.045800
16,4,39.294953,2335.505919,0.000428,0.888672,1.228913,2.117585,0.027057,27.225200
17,4,39.294953,2335.505919,0.000428,0.888672,1.228913,2.117585,0.027057,27.225200
18,4,39.400116,2400.142723,0.000417,1.504355,1.306010,2.810365,0.027770,27.865000
19,4,39.400116,2400.142723,0.000417,1.504355,1.306010,2.810365,0.027770,27.865000
20,4,39.474696,730.412992,0.001369,2.060547,1.867044,3.927591,0.008338,11.221600
21,4,39.563399,610.775716,0.001637,2.676230,2.338009,5.014240,0.006947,11.243800
22,4,39.474696,730.412992,0.001369,2.060547,1.867044,3.927591,0.008338,11.221600
23,4,39.563399,610.775716,0.001637,2.676230,2.338009,5.014240,0.006947,11.243800
24,4,39.470104,711.890188,0.001405,2.060547,1.866270,3.926817,0.008134,11.038000
25,4,39.470104,711.890188,0.001405,2.060547,1.866270,3.926817,0.008134,11.038000
26,4,39.488018,650.673819,0.001537,2.060547,2.258296,4.318842,0.007437,10.429600
27,4,39.379456,2337.004119,0.000428,1.504355,1.699849,3.204205,0.027046,27.228200
28,5,39.327240,2334.617138,0.000428,0.888672,1.380688,2.269359,0.027048,27.199200
29,5,39.414086,2399.244742,0.000417,1.504355,1.453565,2.957921,0.027761,27.838600
30,5,39.414086,2399.244742,0.000417,1.504355,1.453565,2.957921,0.027761,27.838600
31,5,39.577369,609.877771,0.001640,2.676230,2.485565,5.161795,0.006937,11.217000
32,5,39.577369,609.877771,0.001640,2.676230,2.485565,5.161795,0.006937,11.217000
33,5,39.484074,710.992243,0.001406,2.060547,2.013825,4.074372,0.008124,11.011200
34,5,39.484074,710.992243,0.001406,2.060547,2.013825,4.074372,0.008124,11.011200
35,5,39.501988,649.775874,0.001539,2.060547,2.405851,4.466398,0.007427,10.402800
36,5,39.501988,649.775874,0.001539,2.060547,2.405851,4.466398,0.007427,10.402800
37,5,39.393426,2336.106174,0.000428,1.504355,1.847405,3.351760,0.027036,27.201400
38,5,39.393426,2336.106174,0.000428,1.504355,1.847405,3.351760,0.027036,27.201400
39,5,39.572777,591.354967,0.001691,2.676230,2.484791,5.161021,0.006733,11.033400
40,5,39.572777,591.354967,0.001691,2.676230,2.484791,5.161021,0.006733,11.033400
41,5,39.590692,530.138597,0.001886,2.676230,2.876816,5.553047,0.006036,10.425000
42,6,39.534275,648.887093,0.001541,2.060547,2.557625,4.618172,0.007417,10.376800
43,6,39.425713,2335.217393,0.000428,1.504355,1.999179,3.503534,0.027027,27.175400
44,6,39.586747,590.457022,0.001694,2.676230,2.632346,5.308577,0.006723,11.006600
45,6,39.586747,590.457022,0.001694,2.676230,2.632346,5.308577,0.006723,11.006600
46,6,39.604662,529.240652,0.001889,2.676230,3.024372,5.700602,0.006026,10.398200
47,6,39.604662,529.240652,0.001889,2.676230,3.024372,5.700602,0.006026,10.398200
48,7,39.636949,528.351872,0.001893,2.676230,3.176146,5.852376,0.006016,10.372200
