construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
11,0.0035454487457730987,0.11339057562597835,0.0066552,0.19717064544650753,7.3056,0.9320388349514553,0.833555259653795,0.3335070665386277,0.999722592099423,0.9938075768114971,225341.955546875,0.6540330996714986,40.59085276295703,0.6160195709709463,3.8078734375,0.46873231375912244,10302734.375,0.34442708390240706,0.45518742199640905
12,0.0032107144665459164,0.0056112573146664384,0.0073368,0.00884173297966399,7.448,0.2407766990291251,0.875134989200864,0.5000043428161137,0.9947691684665227,0.8832350397530536,177638.856796875,0.9756677824136579,40.646408711703124,0.30235184745456145,1.73646875,0.9320974448488718,4443359.375,1.0,0.2624272700353444
13,0.0032107144665459164,0.0056112573146664384,0.0073368,0.00884173297966399,7.3052,0.9339805825242706,0.875134989200864,0.5000043428161137,0.9998312634989202,0.9962333883791322,177638.856796875,0.9756677824136579,40.646408711703124,0.30235184745456145,1.73646875,0.9320974448488718,4443359.375,1.0,0.47038843508388806
14,0.0062768623886664205,0.9928639929793847,0.0037552,0.9984526967285587,7.4948,0.013592233009711525,1.0,1.0,0.9934651474530831,0.8541260996503236,277148.53125,0.30473102125605217,40.67793703614976,0.12434358769720968,2.8296892977226564,0.6875482819246105,7521777.34375,0.6555729160975929,0.6396959339022801
15,0.0062768623886664205,0.9928639929793847,0.0037552,0.9984526967285587,7.3004,0.9572815533980588,1.0,1.0,1.0,1.0,277148.53125,0.30473102125605217,40.67793703614976,0.12434358769720968,2.8296892977226564,0.6875482819246105,7521777.34375,0.6555729160975929,0.9228027300187842
16,0.0032572609939347814,0.020598527227126857,0.0072456,0.034040671971706564,7.3128,0.8970873786407753,0.8751387347391787,0.5000193410360249,0.9998265815760267,0.9961288764029695,190439.52546874998,0.8893602025068913,40.61258506338281,0.49331945774845076,2.136650634765625,0.8425783216117971,4443359.375,1.0,0.4519737849515293
17,0.0032572609939347814,0.020598527227126857,0.0072456,0.034040671971706564,7.3068,0.9262135922330094,0.8751387347391787,0.5000193410360249,0.9998265815760267,0.9961288764029695,190439.52546874998,0.8893602025068913,40.61258506338281,0.49331945774845076,2.136650634765625,0.8425783216117971,4443359.375,1.0,0.46071164902919953
18,0.006285203315679196,0.9955496439070305,0.0037552,0.9984526967285587,7.4468,0.24660194174757535,1.0,1.0,0.9949324324324325,0.8868794909970289,233657.28515625,0.5979675930086256,40.623009499264725,0.434463311002279,2.8343365940957033,0.6865086998931008,7521777.34375,0.6555729160975929,0.7099280603028665
19,0.006285203315679196,0.9955496439070305,0.0037552,0.9984526967285587,7.304,0.9398058252427166,1.0,1.0,1.0,1.0,233657.28515625,0.5979675930086256,40.623009499264725,0.434463311002279,2.8343365940957033,0.6865086998931008,7521777.34375,0.6555729160975929,0.9178892253514089
20,0.0035454712902509224,0.11339783460303061,0.0066576,0.19650751547303283,7.4976,0.0,0.8751664447403462,0.5001302999039708,0.9664015331156631,0.25,239519.58298828124,0.5584414751514408,40.590279182390624,0.6192579948405331,3.95626953125,0.43553668769502174,10302734.375,0.34442708390240706,0.16873915910152032
