Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,4477,0,4477,0.000000,0.000415,38.917442,2412.071102,1.425781,0.519878,0.590707,2
1,1.000000,4525,47,4478,1.038674,0.000412,39.326148,2424.626347,1.429351,0.519878,0.590707,2
1,5.000000,4684,205,4479,4.376601,0.000405,40.699960,2468.065012,1.432921,0.519878,0.590707,2
1,10.000000,4951,471,4480,9.533428,0.000394,43.020483,2539.741855,1.450539,0.519878,0.590707,2
1,25.000000,5924,1443,4481,24.375422,0.000357,51.472454,2802.356831,1.504134,0.519878,0.590707,2
2,0.000000,4477,0,4477,0.000000,0.000415,38.917442,2412.071102,1.425781,0.519878,0.590707,2
2,1.000000,4525,47,4478,1.038674,0.000412,39.326148,2424.626347,1.429351,0.519878,0.590707,2
2,5.000000,4684,205,4479,4.376601,0.000405,40.699960,2468.065012,1.432921,0.519878,0.590707,2
2,10.000000,4951,471,4480,9.533428,0.000394,43.020483,2539.741855,1.450539,0.519878,0.590707,2
2,25.000000,5924,1443,4481,24.375422,0.000357,51.472454,2802.356831,1.504134,0.519878,0.590707,2
3,0.000000,4477,0,4477,0.000000,0.000415,38.917095,2411.163180,1.572266,0.737611,0.788676,3
3,1.000000,4527,47,4480,1.038215,0.000413,39.325812,2423.718437,1.576906,0.737611,0.788676,3
3,5.000000,4685,205,4480,4.375667,0.000405,40.699609,2466.883091,1.583656,0.737611,0.788676,3
3,10.000000,4950,470,4480,9.515152,0.000394,43.012280,2537.709898,1.610594,0.737611,0.788676,3
3,25.000000,5927,1442,4485,24.396828,0.000357,51.467189,2801.022585,1.672647,0.737611,0.788676,3
4,0.000000,4477,0,4477,0.000000,0.000415,38.917095,2411.163180,1.572266,0.737611,0.788676,3
4,1.000000,4527,47,4480,1.038215,0.000413,39.325812,2423.718437,1.576906,0.737611,0.788676,3
4,5.000000,4685,205,4480,4.375667,0.000405,40.699609,2466.883091,1.583656,0.737611,0.788676,3
4,10.000000,4950,470,4480,9.515152,0.000394,43.012280,2537.709898,1.610594,0.737611,0.788676,3
4,25.000000,5927,1442,4485,24.396828,0.000357,51.467189,2801.022585,1.672647,0.737611,0.788676,3
5,0.000000,4475,0,4475,0.000000,0.000418,38.865639,2389.718497,1.572266,0.680451,0.728041,3
5,1.000000,4521,45,4476,0.995355,0.000416,39.256628,2401.707109,1.575835,0.680451,0.728041,3
5,5.000000,4685,205,4480,4.375667,0.000409,40.646774,2444.857413,1.585408,0.680451,0.728041,3
5,10.000000,4945,468,4477,9.464105,0.000398,42.931808,2514.295647,1.611045,0.680451,0.728041,3
5,25.000000,5926,1442,4484,24.367195,0.000360,51.395298,2776.147341,1.673400,0.680451,0.728041,3
6,0.000000,4475,0,4475,0.000000,0.000418,38.865639,2389.718497,1.572266,0.680451,0.728041,3
6,1.000000,4521,45,4476,0.995355,0.000416,39.256628,2401.707109,1.575835,0.680451,0.728041,3
6,5.000000,4685,205,4480,4.375667,0.000409,40.646774,2444.857413,1.585408,0.680451,0.728041,3
6,10.000000,4945,468,4477,9.464105,0.000398,42.931808,2514.295647,1.611045,0.680451,0.728041,3
6,25.000000,5926,1442,4484,24.367195,0.000360,51.395298,2776.147341,1.673400,0.680451,0.728041,3
7,0.000000,4474,0,4474,0.000000,0.000415,38.877519,2406.927930,2.657148,0.679950,0.727252,3
7,1.000000,4522,47,4475,1.039363,0.000413,39.286005,2419.476121,2.663926,0.679950,0.727252,3
7,5.000000,4683,207,4476,4.420243,0.000406,40.677770,2462.950654,2.680403,0.679950,0.727252,3
7,10.000000,4949,472,4477,9.537280,0.000395,42.980837,2533.512091,2.719859,0.679950,0.727252,3
7,25.000000,5922,1443,4479,24.383654,0.000357,51.422804,2797.793453,2.827544,0.679950,0.727252,3
8,0.000000,4474,0,4474,0.000000,0.000415,38.877519,2406.927930,2.657148,0.679950,0.727252,3
8,1.000000,4522,47,4475,1.039363,0.000413,39.286005,2419.476121,2.663926,0.679950,0.727252,3
8,5.000000,4683,207,4476,4.420243,0.000406,40.677770,2462.950654,2.680403,0.679950,0.727252,3
8,10.000000,4949,472,4477,9.537280,0.000395,42.980837,2533.512091,2.719859,0.679950,0.727252,3
8,25.000000,5922,1443,4479,24.383654,0.000357,51.422804,2797.793453,2.827544,0.679950,0.727252,3
9,0.000000,4476,0,4476,0.000000,0.000430,38.817141,2327.006669,1.962891,0.624164,0.668468,3
9,1.000000,4524,46,4478,1.016799,0.000428,39.216239,2338.992448,1.968245,0.624164,0.668468,3
9,5.000000,4685,207,4478,4.439701,0.000420,40.615617,2380.817276,1.988430,0.624164,0.668468,3
9,10.000000,4953,472,4481,9.549768,0.000408,42.912896,2450.195335,2.016654,0.624164,0.668468,3
9,25.000000,5924,1442,4482,24.409183,0.000370,51.339053,2703.806010,2.126109,0.624164,0.668468,3
10,0.000000,4475,0,4475,0.000000,0.001395,38.795247,716.679972,3.769531,0.719570,0.886303,3
10,1.000000,4523,46,4477,1.017024,0.001389,39.194314,720.191710,3.778648,0.719570,0.886303,3
10,5.000000,4683,207,4476,4.420243,0.001361,40.590853,734.751081,3.807873,0.719570,0.886303,3
