composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.477056,523.152245,0.001911,0.445000,0.000000,0.445000,0.009344,9.344000
2,2,9.442900,519.723563,0.001924,0.449219,0.088010,0.537228,0.009232,9.248000
3,2,9.481412,496.301492,0.002015,0.449219,0.444847,0.894066,0.008872,8.932000
4,2,9.473331,233.792157,0.004277,1.230469,0.895346,2.125815,0.004308,4.392000
5,2,9.496548,193.716779,0.005162,2.511426,2.354468,4.865895,0.003416,4.272000
6,3,9.464081,496.267501,0.002015,0.449219,0.511242,0.960461,0.008884,8.956000
7,3,9.487432,228.543652,0.004376,1.221133,0.962619,2.183752,0.004132,4.232000
8,3,9.611874,194.570662,0.005140,2.539062,2.486375,5.025437,0.003500,4.376000
9,3,9.480072,207.484544,0.004820,1.230469,1.343565,2.574034,0.003715,3.870000
10,3,9.446988,164.376305,0.006084,2.511426,2.743665,5.255091,0.002940,3.850000
11,3,9.646456,164.435781,0.006081,3.320312,3.333844,6.654156,0.002916,3.208000
12,4,9.561090,211.250645,0.004734,1.230469,1.412698,2.643167,0.003847,4.000000
13,4,9.525742,167.199334,0.005981,2.511426,2.867950,5.379376,0.003100,4.048000
14,4,9.584256,159.196231,0.006282,3.320312,3.373567,6.693880,0.002808,3.120000
15,4,9.670917,132.361955,0.007555,3.320312,3.746329,7.066642,0.002404,2.788000
16,5,9.570173,133.870449,0.007470,3.320312,3.813491,7.133803,0.002476,2.864000
