composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.608195,464.262250,0.002154,0.449219,0.000000,0.449219,0.135488,135.488000
2,2,7.608461,461.270760,0.002168,0.449219,0.063477,0.512695,0.134596,134.664000
3,2,7.608172,439.181488,0.002277,0.449219,0.392896,0.842114,0.128236,128.974000
4,2,7.608966,211.964330,0.004718,1.230469,0.818892,2.049361,0.061714,62.884000
5,2,7.603388,174.890430,0.005718,2.537529,2.181111,4.718640,0.050800,62.880000
6,3,7.602363,439.169871,0.002277,0.449219,0.456380,0.905598,0.128248,128.966000
7,3,7.602832,208.624518,0.004793,1.230469,0.882248,2.112717,0.060823,62.062000
8,3,7.607005,171.912542,0.005817,2.539062,2.249222,4.788285,0.050040,62.192000
9,3,7.608817,187.003070,0.005348,1.230469,1.214294,2.444763,0.054528,56.440000
10,3,7.608304,149.144394,0.006705,2.539062,2.567942,5.107004,0.043204,56.074000
11,3,7.609012,146.838608,0.006810,3.320312,3.006109,6.326422,0.042690,46.596000
12,4,7.604238,186.993913,0.005348,1.230469,1.279014,2.509483,0.054536,56.422000
13,4,7.609025,149.361837,0.006695,2.539062,2.636866,5.175929,0.043336,56.176000
14,4,7.609279,143.932303,0.006948,3.320312,3.073728,6.394041,0.041978,45.940000
15,4,7.606097,121.313579,0.008243,3.320312,3.394471,6.714784,0.035126,39.786000
16,5,7.604146,121.263815,0.008246,3.320312,3.460695,6.781008,0.035150,39.806000
