composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.248249,503.319704,0.001987,0.449219,0.000000,0.449219,0.135488,135.488000
2,2,8.119291,492.116507,0.002032,0.449219,0.068047,0.517266,0.134476,134.552000
3,2,7.991289,461.653431,0.002166,0.449219,0.389512,0.838730,0.128356,129.082000
4,2,7.928352,226.757907,0.004410,1.230469,0.818892,2.049361,0.061714,62.884000
5,2,7.944250,184.828463,0.005410,2.537529,2.181111,4.718640,0.050800,62.880000
6,3,7.978484,461.729069,0.002166,0.449219,0.449564,0.898783,0.128428,129.132000
7,3,7.864321,219.669095,0.004552,1.230469,0.884035,2.114504,0.060763,62.006000
8,3,7.911715,179.298489,0.005577,2.539062,2.249935,4.788997,0.049920,62.080000
9,3,7.819187,193.990425,0.005155,1.230469,1.214294,2.444763,0.054528,56.440000
10,3,7.888554,156.111129,0.006406,2.539062,2.598601,5.137664,0.044240,56.980000
11,3,7.877052,155.712062,0.006422,3.320312,3.006109,6.326422,0.042690,46.596000
12,4,7.808285,193.873799,0.005158,1.230469,1.279520,2.509989,0.054544,56.442000
13,4,7.882251,155.848615,0.006416,2.539062,2.667778,5.206840,0.044124,56.854000
14,4,7.840853,150.371785,0.006650,3.320312,3.071952,6.392264,0.041866,45.844000
15,4,7.813987,126.309721,0.007917,3.320312,3.403449,6.723761,0.035710,40.306000
16,5,7.811923,125.901773,0.007943,3.320312,3.470943,6.791255,0.035550,40.156000
