data_transfer_rate_mbps,rate_dir,workflow_type,composition_number,event_throughput,wall_time_per_event,cpu_time_per_event,network_transfer_mb_per_event,cpu_utilization,memory_occupancy,total_groups,job_overhead_secs_mean,job_overhead_secs_std,job_overhead_cpu_time_mean,job_overhead_cpu_time_std,job_overhead_sample_count
10,10MBps,fork_homo,23,0.006375,39.215906,156.863623,5.000898,1.000000,1.000000,4,643.470216,2131.186960,2573.880866,8524.747839,4475
10,10MBps,fork_homo,24,0.006388,39.138582,156.554326,3.916016,1.000000,1.000000,4,557.074372,551.271958,2228.297486,2205.087832,4475
10,10MBps,fork_homo,25,0.006388,39.138582,156.554326,3.916016,1.000000,1.000000,4,557.074372,551.271958,2228.297486,2205.087832,4475
10,10MBps,fork_homo,26,0.006382,39.169724,156.678896,4.306641,1.000000,1.000000,4,591.870461,623.511311,2367.481844,2494.045243,4475
10,10MBps,fork_homo,27,0.006399,39.066742,156.266967,3.194258,1.000000,1.000000,4,476.913032,2145.886392,1907.652129,8583.545567,4474
10,10MBps,fork_homo,28,0.006407,39.019474,156.077896,2.255859,1.000000,1.000000,5,423.898500,669.675209,1695.594001,2678.700835,4476
10,10MBps,fork_homo,29,0.006395,39.091564,156.366255,2.950117,1.000000,1.000000,5,504.427747,2130.943638,2017.710986,8523.774552,4476
10,10MBps,fork_homo,30,0.006395,39.091564,156.366255,2.950117,1.000000,1.000000,5,504.427747,2130.943638,2017.710986,8523.774552,4476
10,10MBps,fork_homo,31,0.006373,39.228742,156.914969,5.147383,1.000000,1.000000,5,657.812605,2145.129299,2631.250419,8580.517195,4475
10,10MBps,fork_homo,32,0.006373,39.228742,156.914969,5.147383,1.000000,1.000000,5,657.812605,2145.129299,2631.250419,8580.517195,4475
10,10MBps,fork_homo,33,0.006385,39.151418,156.605672,4.062500,1.000000,1.000000,5,571.416760,604.980513,2285.667039,2419.922052,4475
10,10MBps,fork_homo,34,0.006385,39.151418,156.605672,4.062500,1.000000,1.000000,5,571.416760,604.980513,2285.667039,2419.922052,4475
10,10MBps,fork_homo,35,0.006380,39.182561,156.730242,4.453125,1.000000,1.000000,5,606.212849,670.722493,2424.851397,2682.889973,4475
10,10MBps,fork_homo,36,0.006380,39.182561,156.730242,4.453125,1.000000,1.000000,5,606.212849,670.722493,2424.851397,2682.889973,4475
10,10MBps,fork_homo,37,0.006397,39.079578,156.318313,3.340742,1.000000,1.000000,5,491.258626,2160.843199,1965.034505,8643.372797,4474
10,10MBps,fork_homo,38,0.006397,39.079578,156.318313,3.340742,1.000000,1.000000,5,491.258626,2160.843199,1965.034505,8643.372797,4474
10,10MBps,fork_homo,39,0.006374,39.219982,156.879929,5.147383,1.000000,1.000000,5,648.024895,2135.602756,2592.099581,8542.411026,4475
10,10MBps,fork_homo,40,0.006374,39.219982,156.879929,5.147383,1.000000,1.000000,5,648.024895,2135.602756,2592.099581,8542.411026,4475
10,10MBps,fork_homo,41,0.006369,39.251125,157.004499,5.538008,1.000000,1.000000,5,682.820985,2153.911293,2731.283939,8615.645170,4475
10,10MBps,fork_homo,42,0.006378,39.195397,156.781588,4.599609,1.000000,1.000000,6,620.555237,714.534444,2482.220950,2858.137774,4475
10,10MBps,fork_homo,43,0.006395,39.092415,156.369659,3.487227,1.000000,1.000000,6,505.604220,2175.602577,2022.416881,8702.410308,4474
10,10MBps,fork_homo,44,0.006372,39.232819,156.931275,5.293867,1.000000,1.000000,6,662.367284,2149.486056,2649.469134,8597.944223,4475
