composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.053905,64.431239,0.015520,0.449219,0.000000,0.449219,0.030770,30.769600
2,2,7.817751,62.542010,0.015989,0.449219,0.063477,0.512695,0.030757,30.756800
3,2,7.578947,60.631572,0.016493,0.449219,0.375977,0.825195,0.030765,30.764800
4,2,7.427455,59.419639,0.016829,2.539062,2.089844,4.628906,0.030688,30.688000
5,2,7.440861,59.526889,0.016799,1.230469,0.781250,2.011719,0.030707,30.707200
6,3,7.565609,60.524871,0.016522,0.449219,0.439453,0.888672,0.030765,30.764800
7,3,7.359145,58.873162,0.016986,2.539062,2.153320,4.692383,0.030690,30.689600
8,3,7.333828,58.670620,0.017044,1.230469,0.844727,2.075195,0.030696,30.696000
9,3,7.307504,58.460036,0.017106,2.539062,2.465820,5.004883,0.030690,30.689600
10,3,7.233971,57.871766,0.017280,1.230469,1.157227,2.387695,0.030706,30.705600
11,3,7.264171,58.113369,0.017208,3.320312,2.871094,6.191406,0.030694,30.694400
12,4,7.294167,58.353335,0.017137,2.539062,2.529297,5.068359,0.030690,30.689600
13,4,7.220633,57.765065,0.017312,1.230469,1.220703,2.451172,0.030706,30.705600
14,4,7.195861,57.566892,0.017371,3.320312,2.934570,6.254883,0.030696,30.696000
15,4,7.144221,57.153766,0.017497,3.320312,3.247070,6.567383,0.030696,30.696000
16,5,7.130883,57.047065,0.017529,3.320312,3.310547,6.630859,0.030696,30.696000
