composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.345742,595.148274,0.001680,0.449219,0.000000,0.449219,0.497267,497.267200
2,2,8.875148,561.531653,0.001781,0.449219,0.063591,0.512810,0.493715,493.939200
3,2,8.424613,506.429679,0.001975,0.449219,0.377838,0.827056,0.470264,472.959200
4,2,8.265416,264.696273,0.003778,1.230469,0.785170,2.015638,0.227192,231.472400
5,2,8.503906,217.062063,0.004607,2.539062,2.100377,4.639439,0.187840,232.000000
6,3,8.403671,506.347187,0.001975,0.449219,0.441404,0.890623,0.470265,472.848800
7,3,8.055664,247.689942,0.004037,1.230469,0.848805,2.079274,0.223667,228.171600
8,3,8.372565,205.044733,0.004877,2.539062,2.164146,4.703209,0.184648,229.033600
9,3,7.885350,210.455446,0.004752,1.230469,1.162957,2.393426,0.200226,207.198800
10,3,8.299673,174.008785,0.005747,2.539062,2.478348,5.017410,0.161015,207.869200
11,3,8.329887,186.592378,0.005359,3.320312,2.885465,6.205777,0.157818,171.981200
12,4,7.864884,210.380322,0.004753,1.230469,1.226652,2.457121,0.200242,207.106800
13,4,8.278580,173.926014,0.005750,2.539062,2.541839,5.080901,0.161015,207.756800
14,4,8.198537,174.581592,0.005728,3.320312,2.949313,6.269625,0.154636,169.022800
15,4,8.126183,143.554490,0.006966,3.320312,3.263645,6.583958,0.131019,147.876000
16,5,8.105039,143.471617,0.006970,3.320312,3.327115,6.647428,0.131019,147.763600
