composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.936592,55.492737,0.018020,0.449219,0.000000,0.449219,0.000856,0.856000
2,2,6.930627,55.445016,0.018036,0.449219,0.063477,0.512695,0.000856,0.856000
3,2,6.927272,55.418176,0.018045,0.449219,0.375977,0.825195,0.000864,0.864000
4,2,6.960989,55.687913,0.017957,2.539062,2.089844,4.628906,0.000856,0.856000
5,2,6.935177,55.481417,0.018024,1.230469,0.781250,2.011719,0.000856,0.856000
6,3,6.927487,55.419894,0.018044,0.449219,0.439453,0.888672,0.000864,0.864000
7,3,6.959824,55.678591,0.017960,2.539062,2.153320,4.692383,0.000864,0.864000
8,3,6.932992,55.463936,0.018030,1.230469,0.844727,2.075195,0.000864,0.864000
9,3,6.961509,55.692071,0.017956,2.539062,2.465820,5.004883,0.000864,0.864000
10,3,6.933297,55.466376,0.018029,1.230469,1.157227,2.387695,0.000864,0.864000
11,3,6.972054,55.776432,0.017929,3.320312,2.871094,6.191406,0.000856,0.856000
12,4,6.961724,55.693789,0.017955,2.539062,2.529297,5.068359,0.000864,0.864000
13,4,6.933512,55.468094,0.018028,1.230469,1.220703,2.451172,0.000864,0.864000
14,4,6.970889,55.767111,0.017932,3.320312,2.934570,6.254883,0.000864,0.864000
15,4,6.972574,55.780591,0.017927,3.320312,3.247070,6.567383,0.000864,0.864000
16,5,6.972789,55.782309,0.017927,3.320312,3.310547,6.630859,0.000864,0.864000
