composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.300413,74.032712,0.013508,0.449219,0.000000,0.449219,0.062158,62.158400
2,2,8.823459,70.021884,0.014281,0.449219,0.063591,0.512810,0.061910,61.910400
3,2,8.341124,64.572671,0.015486,0.449219,0.377922,0.827141,0.060353,60.352800
4,2,8.036805,54.322674,0.018409,2.539062,2.100377,4.639439,0.053140,56.600000
5,2,8.062424,48.388162,0.020666,1.230469,0.785170,2.015638,0.048174,40.704600
6,3,8.314057,63.715643,0.015695,0.449219,0.441404,0.890623,0.059570,60.356000
7,3,7.899064,53.774493,0.018596,2.539062,2.164146,4.703209,0.053152,56.398400
8,3,7.846300,47.527815,0.021040,1.230469,0.848805,2.079274,0.048164,40.460600
9,3,7.794728,53.359242,0.018741,2.539062,2.478252,5.017314,0.053150,54.821400
10,3,7.644437,46.724503,0.021402,1.230469,1.162957,2.393426,0.048171,38.904600
11,3,7.705110,46.966010,0.021292,3.320312,2.885465,6.205777,0.048162,39.445200
12,4,7.767566,52.500493,0.019047,2.539062,2.542029,5.081092,0.052362,54.819200
13,4,7.617563,45.866856,0.021802,1.230469,1.226705,2.457174,0.047388,38.907800
14,4,7.567993,46.419078,0.021543,3.320312,2.949537,6.269849,0.048176,39.247600
15,4,7.463393,46.002772,0.021738,3.320312,3.263645,6.583958,0.048170,37.666800
16,5,7.436291,45.144837,0.022151,3.320312,3.327326,6.647638,0.047385,37.667600
