composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.387713,57.360822,0.017434,0.449219,0.000000,0.449219,0.001360,1.360000
2,2,7.378105,57.082638,0.017518,0.449219,0.063477,0.512695,0.001364,1.364000
3,2,7.370672,55.606446,0.017984,0.449219,0.375977,0.825195,0.001328,1.328000
4,2,7.404487,49.180548,0.020333,2.539062,2.134984,4.674047,0.001176,1.254000
5,2,7.377178,44.499420,0.022472,1.230469,0.797580,2.028049,0.001064,0.893000
6,3,7.370827,54.897196,0.018216,0.449219,0.439453,0.888672,0.001318,1.336000
7,3,7.402082,49.171128,0.020337,2.539062,2.199617,4.738679,0.001180,1.250000
8,3,7.373313,44.484320,0.022480,1.230469,0.861324,2.091793,0.001076,0.901000
9,3,7.403201,49.175417,0.020335,2.539062,2.522246,5.061309,0.001180,1.218000
10,3,7.372095,44.479734,0.022482,1.230469,1.175975,2.406444,0.001072,0.865000
11,3,7.413128,44.640395,0.022401,3.320312,2.931575,6.251887,0.001072,0.881000
12,4,7.403296,48.465807,0.020633,2.539062,2.585723,5.124785,0.001168,1.226000
13,4,7.372250,43.770364,0.022847,1.230469,1.239452,2.469921,0.001064,0.877000
14,4,7.410843,44.631455,0.022406,3.320312,2.996207,6.316520,0.001080,0.885000
15,4,7.411903,44.635504,0.022404,3.320312,3.318837,6.639149,0.001080,0.853000
16,5,7.411997,43.925894,0.022766,3.320312,3.382313,6.702626,0.001068,0.861000
