composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.331940,56.927760,0.017566,0.449219,0.000000,0.449219,0.001360,1.360000
2,2,7.331961,56.727844,0.017628,0.449219,0.063477,0.512695,0.001364,1.364000
3,2,7.331990,55.327960,0.018074,0.449219,0.375977,0.825195,0.001328,1.328000
4,2,7.331987,48.755149,0.020511,2.539062,2.134984,4.674047,0.001176,1.254000
5,2,7.331984,44.268746,0.022589,1.230469,0.797580,2.028049,0.001064,0.893000
6,3,7.331990,54.627960,0.018306,0.449219,0.439453,0.888672,0.001318,1.336000
7,3,7.331984,48.755142,0.020511,2.539062,2.199617,4.738679,0.001180,1.250000
8,3,7.331979,44.182339,0.022633,1.230469,0.866856,2.097325,0.001064,0.894000
9,3,7.331987,48.755149,0.020511,2.539062,2.522246,5.061309,0.001180,1.218000
10,3,7.331980,44.182340,0.022633,1.230469,1.182225,2.412694,0.001068,0.870000
11,3,7.331988,44.268754,0.022589,3.320312,2.931575,6.251887,0.001072,0.881000
12,4,7.331987,48.055149,0.020809,2.539062,2.585723,5.124785,0.001168,1.226000
13,4,7.331980,43.482340,0.022998,1.230469,1.245702,2.476170,0.001056,0.878000
14,4,7.331985,44.268747,0.022589,3.320312,2.996207,6.316520,0.001080,0.885000
15,4,7.331988,44.268754,0.022589,3.320312,3.318837,6.639149,0.001080,0.853000
16,5,7.331988,43.568754,0.022952,3.320312,3.382313,6.702626,0.001068,0.861000
