composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.131971,64.241854,0.015566,0.449219,0.000000,0.449219,0.000843,0.843200
2,2,9.091823,63.826004,0.015668,0.449219,0.074445,0.523664,0.000839,0.839200
3,2,9.083629,62.308831,0.016049,0.449219,0.398000,0.847218,0.000822,0.821600
4,2,9.016999,54.926376,0.018206,2.539062,2.309281,4.848343,0.000718,0.756400
5,2,9.093079,49.681873,0.020128,1.230469,0.902171,2.132640,0.000651,0.551000
6,3,9.079480,61.607210,0.016232,0.449219,0.453623,0.902842,0.000815,0.824800
7,3,9.046491,54.983871,0.018187,2.539062,2.396238,4.935300,0.000724,0.760400
8,3,9.140126,49.772940,0.020091,1.230469,0.973892,2.204361,0.000658,0.558200
9,3,9.051309,54.962865,0.018194,2.539062,2.752861,5.291924,0.000723,0.740600
10,3,9.086056,49.666898,0.020134,1.230469,1.328890,2.559358,0.000654,0.531800
11,3,9.128034,49.932113,0.020027,3.320312,3.286891,6.607204,0.000655,0.534600
12,4,9.064909,54.164795,0.018462,2.539062,2.830916,5.369978,0.000714,0.743000
13,4,9.065542,48.798328,0.020493,1.230469,1.401663,2.632132,0.000643,0.530200
14,4,9.116958,49.908471,0.020037,3.320312,3.360401,6.680713,0.000660,0.537200
15,4,9.119050,49.882068,0.020047,3.320312,3.702365,7.022677,0.000657,0.514000
16,5,9.127893,49.074088,0.020377,3.320312,3.788216,7.108529,0.000646,0.511400
