composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.171511,516.734169,0.001935,0.449219,0.000000,0.449219,0.020173,20.172800
2,2,9.153346,512.472400,0.001951,0.449219,0.067186,0.516405,0.020056,20.067200
3,2,9.098415,234.665078,0.004261,1.230469,0.895571,2.126040,0.009109,9.283200
4,2,9.125334,486.742271,0.002054,0.449219,0.427122,0.876341,0.019081,19.190000
5,2,9.173802,195.950547,0.005103,2.539062,2.405046,4.944108,0.007608,9.404800
6,3,9.131147,486.579583,0.002055,0.449219,0.506343,0.955562,0.019072,19.181200
7,3,9.082664,230.916673,0.004331,1.230469,0.963660,2.194129,0.008991,9.175600
8,3,9.079190,164.563516,0.006077,3.320312,3.277465,6.597778,0.006380,6.936800
9,3,9.163303,191.579928,0.005220,2.539062,2.472758,5.011821,0.007445,9.257600
10,3,9.139625,168.386049,0.005939,2.539062,2.831761,5.370824,0.006600,8.498400
11,3,9.071925,206.700899,0.004838,1.230469,1.315343,2.545812,0.008078,8.358000
12,4,9.136505,168.063393,0.005950,2.539062,2.889231,5.428293,0.006595,8.496800
13,4,9.069284,206.263965,0.004848,1.230469,1.389291,2.619760,0.008044,8.324800
14,4,9.070095,160.541397,0.006229,3.320312,3.341639,6.661951,0.006229,6.799600
15,4,9.081529,136.588727,0.007321,3.320312,3.713525,7.033837,0.005299,5.964800
16,5,9.078085,136.402929,0.007331,3.320312,3.784848,7.105161,0.005301,5.963600
