Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,4794,0,4794,0.000000,0.002173,7.192132,460.296460,0.449219,0.264040,0.297781,1
1,1.000000,4848,54,4794,1.126408,0.002160,7.273147,462.888939,0.449219,0.264040,0.297781,1
1,5.000000,5024,230,4794,4.797664,0.002122,7.537196,471.338499,0.449219,0.264040,0.297781,1
1,10.000000,5298,504,4794,10.513141,0.002064,7.948272,484.492929,0.449219,0.264040,0.297781,1
1,25.000000,6338,1544,4794,32.206925,0.001874,9.508560,533.605999,0.447626,0.264040,0.297781,1
2,0.000000,4793,0,4793,0.000000,0.002205,7.133931,453.502436,0.512695,0.632755,0.649521,2
2,1.000000,4848,54,4794,1.126408,0.002193,7.214338,456.075119,0.512695,0.632755,0.649521,2
2,5.000000,5025,229,4796,4.774812,0.002154,7.475626,464.324560,0.514997,0.632755,0.649521,2
2,10.000000,5300,504,4796,10.508757,0.002095,7.884288,477.424455,0.514523,0.632755,0.649521,2
2,25.000000,6340,1545,4795,32.221064,0.001902,9.433376,525.850422,0.519885,0.632755,0.649521,2
3,0.000000,4795,0,4795,0.000000,0.002335,7.077536,428.292450,0.825195,0.638221,0.640865,2
3,1.000000,4850,54,4796,1.125938,0.002321,7.157265,430.798687,0.825872,0.638221,0.640865,2
3,5.000000,5026,230,4796,4.795663,0.002281,7.417101,438.358557,0.837377,0.638221,0.640865,2
3,10.000000,5301,503,4798,10.483535,0.002218,7.820597,450.899260,0.843016,0.638221,0.640865,2
3,25.000000,6344,1546,4798,32.221759,0.002014,9.360809,496.575077,0.885643,0.638221,0.640865,2
4,0.000000,4794,0,4794,0.000000,0.004770,7.055189,209.644081,2.011719,0.784274,0.812248,2
4,1.000000,4848,54,4794,1.126408,0.004742,7.134701,210.859853,2.016254,0.784274,0.812248,2
4,5.000000,5025,229,4796,4.774812,0.004648,7.393067,215.143331,2.032258,0.784274,0.812248,2
4,10.000000,5299,503,4796,10.487907,0.004538,7.795953,220.339005,2.051519,0.784274,0.812248,2
4,25.000000,6346,1549,4797,32.291015,0.004087,9.338816,244.678217,2.139207,0.784274,0.812248,2
5,0.000000,4793,0,4793,0.000000,0.005785,7.077989,172.846012,4.628906,0.566964,0.575949,2
5,1.000000,4848,54,4794,1.126408,0.005753,7.157784,173.836791,4.640944,0.566964,0.575949,2
5,5.000000,5024,230,4794,4.797664,0.005640,7.417884,177.303904,4.684580,0.566964,0.575949,2
5,10.000000,5298,504,4794,10.513141,0.005491,7.822462,182.102046,4.741758,0.566964,0.575949,2
5,25.000000,6341,1546,4795,32.241919,0.004976,9.361614,200.969260,4.963604,0.566964,0.575949,2
6,0.000000,4796,0,4796,0.000000,0.002335,7.074847,428.281693,0.888672,0.758814,0.768910,3
6,1.000000,4851,54,4797,1.125704,0.002321,7.154553,430.787862,0.889445,0.758814,0.768910,3
6,5.000000,5030,229,4801,4.769840,0.002281,7.413523,438.390326,0.901445,0.758814,0.768910,3
6,10.000000,5303,503,4800,10.479167,0.002220,7.818420,450.358168,0.919337,0.758814,0.768910,3
6,25.000000,6348,1547,4801,32.222454,0.002013,9.357065,496.650747,0.958230,0.758814,0.768910,3
7,0.000000,4794,0,4794,0.000000,0.004880,7.029136,204.907528,2.075195,0.858948,0.877561,3
7,1.000000,4849,54,4795,1.126173,0.004852,7.108384,206.116010,2.079805,0.858948,0.877561,3
7,5.000000,5027,229,4798,4.772822,0.004754,7.366425,210.342702,2.096899,0.858948,0.877561,3
7,10.000000,5300,502,4798,10.462693,0.004643,7.765628,215.376789,2.117815,0.858948,0.877561,3
7,25.000000,6344,1544,4800,32.166667,0.004182,9.295482,239.111765,2.205727,0.858948,0.877561,3
8,0.000000,4794,0,4794,0.000000,0.005927,7.061560,168.725395,4.692383,0.717720,0.723329,3
8,1.000000,4850,54,4796,1.125938,0.005892,7.141168,169.709452,4.704728,0.717720,0.723329,3
8,5.000000,5026,228,4798,4.751980,0.005783,7.399057,172.926442,4.747737,0.717720,0.723329,3
8,10.000000,5302,504,4798,10.504377,0.005624,7.804279,177.795460,4.807632,0.717720,0.723329,3
8,25.000000,6340,1541,4799,32.110856,0.005103,9.335645,195.978179,5.034321,0.717720,0.723329,3
9,0.000000,4794,0,4794,0.000000,0.005497,7.007253,181.906310,2.387695,0.881173,0.889815,3
9,1.000000,4849,54,4795,1.126173,0.005463,7.086210,183.059270,2.393371,0.881173,0.889815,3
9,5.000000,5025,229,4796,4.774812,0.005360,7.343231,186.554007,2.419685,0.881173,0.889815,3
9,10.000000,5302,503,4799,10.481350,0.005231,7.743858,191.177603,2.447074,0.881173,0.889815,3
9,25.000000,6340,1539,4801,32.055822,0.004746,9.259348,210.716426,2.577135,0.881173,0.889815,3
10,0.000000,4794,0,4794,0.000000,0.006826,7.051761,146.497553,5.004883,0.773810,0.765476,3
10,1.000000,4851,54,4797,1.125704,0.006783,7.131265,147.432489,5.019666,0.773810,0.765476,3
10,5.000000,5027,230,4797,4.794663,0.006662,7.390301,150.110682,5.069729,0.773810,0.765476,3
10,10.000000,5300,503,4797,10.485720,0.006471,7.793285,154.546584,5.139293,0.773810,0.765476,3
10,25.000000,6335,1537,4798,32.034181,0.005884,9.314864,169.952310,5.390861,0.773810,0.765476,3
11,0.000000,4793,0,4793,0.000000,0.006860,7.052766,145.767780,6.191406,0.937500,0.943490,3
11,1.000000,4849,54,4795,1.126173,0.006821,7.132305,146.609962,6.208046,0.937500,0.943490,3
11,5.000000,5025,229,4796,4.774812,0.006683,7.390988,149.628540,6.267293,0.937500,0.943490,3
11,10.000000,5298,502,4796,10.467056,0.006514,7.793266,153.521797,6.340882,0.937500,0.943490,3
11,25.000000,6341,1543,4798,32.159233,0.005875,9.327269,170.201778,6.655344,0.937500,0.943490,3
12,0.000000,4795,0,4795,0.000000,0.005498,7.004564,181.895553,2.451172,0.910880,0.923611,4
