composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.686695,75.595629,0.013228,0.449219,0.000000,0.449219,0.064709,64.708800
2,2,9.190005,71.722270,0.013943,0.449219,0.065190,0.514409,0.064682,64.681600
3,2,8.412196,65.656886,0.015231,1.230469,0.801482,2.031951,0.064637,64.636800
4,2,8.690720,67.826898,0.014743,0.449219,0.385959,0.835177,0.064693,64.692800
5,2,8.413764,65.663493,0.015229,2.539062,2.143961,4.683023,0.064664,64.664000
6,3,8.664050,67.616145,0.014789,0.449219,0.450737,0.899955,0.064704,64.704000
7,3,8.187483,63.904301,0.015648,1.230469,0.866127,2.096596,0.064614,64.614400
8,3,8.083705,63.093195,0.015850,3.320312,2.945451,6.265764,0.064611,64.611200
9,3,8.270224,64.546353,0.015493,2.539062,2.208970,4.748032,0.064678,64.678400
10,3,8.164634,63.722489,0.015693,2.539062,2.529371,5.068433,0.064674,64.673600
11,3,7.979635,62.286257,0.016055,1.230469,1.186460,2.416929,0.064626,64.625600
12,4,8.135567,63.502012,0.015748,2.539062,2.593658,5.132721,0.064661,64.660800
13,4,7.952838,62.075001,0.016110,1.230469,1.251376,2.481845,0.064637,64.636800
14,4,7.940213,61.976248,0.016135,3.320312,3.010040,6.330352,0.064630,64.630400
15,4,7.834421,61.151533,0.016353,3.320312,3.330883,6.651196,0.064622,64.622400
16,5,7.806693,60.936502,0.016411,3.320312,3.395618,6.715930,0.064622,64.622400
