composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,12.257018,85.859130,0.011647,0.449219,0.000000,0.449219,0.081918,81.918400
2,2,11.629759,81.216243,0.012313,0.449219,0.072745,0.521964,0.081610,81.609600
3,2,10.615933,56.102129,0.017825,1.230469,0.909486,2.139954,0.063463,53.575200
4,2,10.991140,74.894611,0.013352,0.449219,0.435578,0.884797,0.079550,79.550400
5,2,10.583933,62.989079,0.015876,2.539062,2.431674,4.970736,0.070014,74.537800
6,3,10.949387,73.882045,0.013535,0.449219,0.508873,0.958092,0.078484,79.508000
7,3,10.330688,55.099784,0.018149,1.230469,0.983464,2.213933,0.063439,53.254800
8,3,10.141144,54.446174,0.018367,3.320312,3.339532,6.659844,0.063435,51.882200
9,3,10.401937,62.353990,0.016037,2.539062,2.504617,5.043680,0.070031,74.266600
10,3,10.261954,61.846585,0.016169,2.539062,2.872350,5.411413,0.069974,72.172600
11,3,10.067703,54.173009,0.018459,1.230469,1.347815,2.578283,0.063458,51.230600
12,4,10.224712,60.854687,0.016433,2.539062,2.943946,5.483009,0.068946,72.178200
13,4,10.025563,53.174498,0.018806,1.230469,1.417708,2.648177,0.062416,51.207400
14,4,9.957949,53.810098,0.018584,3.320312,3.411164,6.731476,0.063450,51.603200
15,4,9.820977,53.321563,0.018754,3.320312,3.778110,7.098423,0.063430,49.564600
16,5,9.787483,52.331451,0.019109,3.320312,3.852356,7.172669,0.062403,49.569000
