composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,10.730529,601.244211,0.001663,0.449219,0.000000,0.449219,0.327782,327.782400
2,2,10.409590,579.804524,0.001725,0.449219,0.073304,0.522523,0.325232,325.382400
3,2,10.095079,535.904892,0.001866,0.449219,0.434885,0.884104,0.309944,311.698400
4,2,9.913818,267.665527,0.003736,1.230469,0.910755,2.141224,0.149799,152.603200
5,2,9.934360,214.912996,0.004653,2.539062,2.436176,4.975238,0.123690,152.646400
6,3,10.078873,535.882756,0.001866,0.449219,0.507856,0.957075,0.309987,311.674000
7,3,9.771429,256.027216,0.003906,1.230469,0.983669,2.214138,0.147403,150.358800
8,3,9.843836,206.146520,0.004851,2.539062,2.509395,5.048458,0.121441,150.555200
9,3,9.647203,222.442231,0.004496,1.230469,1.347700,2.578168,0.132101,136.676400
10,3,9.774491,176.016323,0.005681,2.539062,2.871889,5.410952,0.105888,136.616000
11,3,9.734495,181.323787,0.005515,3.320312,3.345593,6.665905,0.103892,113.230400
12,4,9.627173,222.262266,0.004499,1.230469,1.420532,2.651000,0.131976,136.483200
13,4,9.758305,176.056386,0.005680,2.539062,2.945075,5.484137,0.106006,136.663200
14,4,9.642932,172.654834,0.005792,3.320312,3.418163,6.738476,0.101732,111.214800
15,4,9.571472,142.716690,0.007007,3.320312,3.781953,7.102266,0.086381,97.432400
16,5,9.559408,142.506947,0.007017,3.320312,3.856512,7.176825,0.086222,97.250400
