Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
9,24h,0.003268,40.435981,305.982212,1.987878,0.833518,0.999769,3,2338,98,2240,98,4.191617,519223.411631,260154.603262,17848.413086,173074.470544,86718.201087,5949.471029,173095.497119,86993.094238,17848.413086
10,2h,0.003486,41.383415,286.834860,3.813658,0.833555,0.955202,3,28264,1365,26899,1365,4.833003,43374.172676,22001.105352,577.734375,14458.057559,7333.701784,192.578125,14494.891895,7396.383789,577.734375
10,4h,0.003521,40.910222,284.010706,3.809262,0.833555,0.955202,3,14076,647,13429,647,4.596476,144452.836836,72837.833672,7104.492188,28890.567367,14567.566734,1420.898438,28899.783789,14612.767578,2974.511719
10,8h,0.003537,40.712255,282.708546,3.812738,0.833555,0.955202,3,7037,321,6716,321,4.561603,115397.786562,57819.093125,0.000000,57698.893281,28909.546562,0.000000,57698.893281,28909.546562,0.000000
10,12h,0.003545,40.590853,282.051743,3.807873,0.833555,0.955202,3,4683,207,4476,207,4.420243,259690.972354,130154.364707,3466.992188,86563.657451,43384.788236,1155.664062,86578.505781,43485.621582,3466.992188
10,24h,0.003553,40.468769,281.450193,3.805796,0.833555,0.955202,3,2341,100,2241,100,4.271679,346194.023125,173097.486250,0.000000,173097.011563,86548.743125,0.000000,173097.011563,86548.743125,0.000000
11,2h,0.003486,41.383415,286.834860,3.813658,0.833555,0.999723,3,28264,1365,26899,1365,4.833003,43374.172676,22001.105352,577.734375,14458.057559,7333.701784,192.578125,14494.891895,7396.383789,577.734375
11,4h,0.003521,40.910222,284.010706,3.809262,0.833555,0.999723,3,14076,647,13429,647,4.596476,144452.836836,72837.833672,7104.492188,28890.567367,14567.566734,1420.898438,28899.783789,14612.767578,2974.511719
11,8h,0.003537,40.712255,282.708546,3.812738,0.833555,0.999723,3,7037,321,6716,321,4.561603,115397.786562,57819.093125,0.000000,57698.893281,28909.546562,0.000000,57698.893281,28909.546562,0.000000
11,12h,0.003545,40.590853,282.051743,3.807873,0.833555,0.999723,3,4683,207,4476,207,4.420243,259690.972354,130154.364707,3466.992188,86563.657451,43384.788236,1155.664062,86578.505781,43485.621582,3466.992188
11,24h,0.003553,40.468769,281.450193,3.805796,0.833555,0.999723,3,2341,100,2241,100,4.271679,346194.023125,173097.486250,0.000000,173097.011563,86548.743125,0.000000,173097.011563,86548.743125,0.000000
12,2h,0.003117,41.946393,320.792488,1.735358,0.875135,0.994769,4,28266,1373,26893,1373,4.860964,101277.906172,51379.172344,9140.625000,14468.272310,7339.881763,1305.803571,14507.703086,7427.086172,1933.593750
12,4h,0.003173,41.157953,315.131810,1.739589,0.875135,0.994769,4,14092,642,13450,642,4.562873,86670.031094,43786.782188,3867.187500,28890.010365,14595.594063,1289.062500,28895.406172,14614.172344,3867.187500
12,8h,0.003199,40.834598,312.572349,1.743042,0.875135,0.994769,4,7040,321,6719,321,4.573864,173204.326523,87079.533047,7031.250000,57734.775508,29026.511016,2343.750000,57744.975762,29028.750000,7031.250000
12,12h,0.003211,40.646409,311.457157,1.736469,0.875135,0.994769,4,4685,205,4480,205,4.375667,346323.309453,173941.658906,22148.437500,86580.827363,43485.414727,5537.109375,86594.545352,43555.312500,11601.562500
12,24h,0.003222,40.459514,310.367598,1.728031,0.875135,0.994769,4,2342,98,2244,98,4.184458,519263.493906,260317.067812,23203.125000,173087.831302,86772.355938,7734.375000,173125.312500,87050.625000,23203.125000
13,2h,0.003117,41.946393,320.792488,1.735358,0.875135,0.999831,4,28266,1373,26893,1373,4.860964,101277.906172,51379.172344,9140.625000,14468.272310,7339.881763,1305.803571,14507.703086,7427.086172,1933.593750
13,4h,0.003173,41.157953,315.131810,1.739589,0.875135,0.999831,4,14092,642,13450,642,4.562873,86670.031094,43786.782188,3867.187500,28890.010365,14595.594063,1289.062500,28895.406172,14614.172344,3867.187500
13,8h,0.003199,40.834598,312.572349,1.743042,0.875135,0.999831,4,7040,321,6719,321,4.573864,173204.326523,87079.533047,7031.250000,57734.775508,29026.511016,2343.750000,57744.975762,29028.750000,7031.250000
13,12h,0.003211,40.646409,311.457157,1.736469,0.875135,0.999831,4,4685,205,4480,205,4.375667,346323.309453,173941.658906,22148.437500,86580.827363,43485.414727,5537.109375,86594.545352,43555.312500,11601.562500
13,24h,0.003222,40.459514,310.367598,1.728031,0.875135,0.999831,4,2342,98,2244,98,4.184458,519263.493906,260317.067812,23203.125000,173087.831302,86772.355938,7734.375000,173125.312500,87050.625000,23203.125000
14,2h,0.006098,41.971481,163.981285,2.835023,1.000000,0.993465,4,28219,1377,26842,1377,4.879691,102261.003992,38928.607984,2052.420684,20452.200798,7785.721597,410.484137,29384.115234,8368.230469,1933.593750
14,4h,0.006206,41.178626,161.140159,2.832923,1.000000,0.993465,4,14067,643,13424,643,4.570982,145453.777515,60520.755030,4104.841367,36363.444379,15130.188758,1026.210342,58738.230469,16676.460938,3867.187500
14,8h,0.006257,40.830017,159.821988,2.836411,1.000000,0.993465,4,7034,318,6716,318,4.520898,348321.930030,149470.260061,15240.932734,69664.386006,29894.052012,3048.186547,117446.460938,33292.921875,7734.375000
14,12h,0.006277,40.677937,159.315266,2.829689,1.000000,0.993465,4,4688,208,4480,208,4.436860,349183.676296,136806.952591,712.961602,116394.558765,45602.317530,237.653867,176154.691406,49909.382812,356.480801
14,24h,0.006300,40.473966,158.718008,2.826460,1.000000,0.993465,4,2340,98,2242,98,4.188034,871222.665091,360124.530183,24629.048203,217805.666273,90031.132546,6157.262051,352279.382812,99758.765625,23203.125000
15,2h,0.006098,41.971481,163.981285,2.835023,1.000000,1.000000,4,28219,1377,26842,1377,4.879691,102261.003992,38928.607984,2052.420684,20452.200798,7785.721597,410.484137,29384.115234,8368.230469,1933.593750
15,4h,0.006206,41.178626,161.140159,2.832923,1.000000,1.000000,4,14067,643,13424,643,4.570982,145453.777515,60520.755030,4104.841367,36363.444379,15130.188758,1026.210342,58738.230469,16676.460938,3867.187500
15,8h,0.006257,40.830017,159.821988,2.836411,1.000000,1.000000,4,7034,318,6716,318,4.520898,348321.930030,149470.260061,15240.932734,69664.386006,29894.052012,3048.186547,117446.460938,33292.921875,7734.375000
15,12h,0.006277,40.677937,159.315266,2.829689,1.000000,1.000000,4,4688,208,4480,208,4.436860,349183.676296,136806.952591,712.961602,116394.558765,45602.317530,237.653867,176154.691406,49909.382812,356.480801
15,24h,0.006300,40.473966,158.718008,2.826460,1.000000,1.000000,4,2340,98,2242,98,4.188034,871222.665091,360124.530183,24629.048203,217805.666273,90031.132546,6157.262051,352279.382812,99758.765625,23203.125000
16,2h,0.003184,41.625969,314.062810,2.136466,0.875139,0.999827,4,28318,1379,26939,1379,4.869694,28900.748848,14706.057695,0.000000,14450.374424,7353.028848,0.000000,14450.374424,7353.028848,0.000000
16,4h,0.003229,40.977932,309.664892,2.137187,0.875139,0.999827,4,14074,634,13440,634,4.511866,86638.010566,43668.581133,3515.625000,28879.336855,14556.193711,1171.875000,28882.911533,14562.103066,3515.625000
16,8h,0.003249,40.742314,307.776115,2.141760,0.875139,0.999827,4,7033,318,6715,318,4.535760,288675.547334,145122.954668,20714.916992,57735.109467,29024.590934,4142.983398,57747.985752,29076.826660,7734.375000
16,12h,0.003257,40.612585,307.006409,2.136651,0.875139,0.999827,4,4689,207,4482,207,4.414587,432792.460098,217349.040195,31072.509766,86558.492020,43469.808039,6214.501953,86577.656250,43555.893555,11601.562500
16,24h,0.003268,40.435215,305.981833,2.136224,0.875139,0.999827,4,2341,97,2244,97,4.186245,346127.914512,173161.509023,0.000000,173063.957256,86580.754512,0.000000,173063.957256,86580.754512,0.000000
17,2h,0.003184,41.625969,314.062810,2.136466,0.875139,0.999827,4,28318,1379,26939,1379,4.869694,28900.748848,14706.057695,0.000000,14450.374424,7353.028848,0.000000,14450.374424,7353.028848,0.000000
17,4h,0.003229,40.977932,309.664892,2.137187,0.875139,0.999827,4,14074,634,13440,634,4.511866,86638.010566,43668.581133,3515.625000,28879.336855,14556.193711,1171.875000,28882.911533,14562.103066,3515.625000
17,8h,0.003249,40.742314,307.776115,2.141760,0.875139,0.999827,4,7033,318,6715,318,4.535760,288675.547334,145122.954668,20714.916992,57735.109467,29024.590934,4142.983398,57747.985752,29076.826660,7734.375000
17,12h,0.003257,40.612585,307.006409,2.136651,0.875139,0.999827,4,4689,207,4482,207,4.414587,432792.460098,217349.040195,31072.509766,86558.492020,43469.808039,6214.501953,86577.656250,43555.893555,11601.562500
17,24h,0.003268,40.435215,305.981833,2.136224,0.875139,0.999827,4,2341,97,2244,97,4.186245,346127.914512,173161.509023,0.000000,173063.957256,86580.754512,0.000000,173063.957256,86580.754512,0.000000
18,2h,0.006145,41.650804,162.735323,2.837003,1.000000,0.994932,4,28299,1379,26920,1379,4.872964,102141.291008,38816.382016,1606.698477,20428.258202,7763.276403,321.339695,29384.115234,8368.230469,1487.255859
18,4h,0.006230,41.021296,160.520891,2.832489,1.000000,0.994932,4,14074,644,13430,644,4.575814,145392.364540,60430.329081,3214.012637,36348.091135,15107.582270,803.503159,58738.230469,16676.460938,2974.511719
18,8h,0.006268,40.761299,159.532198,2.839192,1.000000,0.994932,4,7038,320,6718,320,4.546746,290494.944315,120273.888630,7510.251836,72623.736079,30068.472158,1877.562959,117446.460938,33292.921875,7031.250000
18,12h,0.006285,40.623009,159.103843,2.834337,1.000000,0.994932,4,4688,206,4482,206,4.415529,522198.863250,223726.726500,20189.450020,104439.772650,44745.345300,4037.890004,176154.691406,49909.382812,10546.875000
18,24h,0.006305,40.447523,158.614265,2.824430,1.000000,0.994932,4,2339,98,2241,98,4.189825,698069.720938,272969.441877,1437.621191,232689.906979,90989.813959,479.207064,352279.382812,99758.765625,718.810596
19,2h,0.006145,41.650804,162.735323,2.837003,1.000000,1.000000,4,28299,1379,26920,1379,4.872964,102141.291008,38816.382016,1606.698477,20428.258202,7763.276403,321.339695,29384.115234,8368.230469,1487.255859
19,4h,0.006230,41.021296,160.520891,2.832489,1.000000,1.000000,4,14074,644,13430,644,4.575814,145392.364540,60430.329081,3214.012637,36348.091135,15107.582270,803.503159,58738.230469,16676.460938,2974.511719
19,8h,0.006268,40.761299,159.532198,2.839192,1.000000,1.000000,4,7038,320,6718,320,4.546746,290494.944315,120273.888630,7510.251836,72623.736079,30068.472158,1877.562959,117446.460938,33292.921875,7031.250000
19,12h,0.006285,40.623009,159.103843,2.834337,1.000000,1.000000,4,4688,206,4482,206,4.415529,522198.863250,223726.726500,20189.450020,104439.772650,44745.345300,4037.890004,176154.691406,49909.382812,10546.875000
19,24h,0.006305,40.447523,158.614265,2.824430,1.000000,1.000000,4,2339,98,2241,98,4.189825,698069.720938,272969.441877,1437.621191,232689.906979,90989.813959,479.207064,352279.382812,99758.765625,718.810596
20,2h,0.003487,41.369806,286.788924,3.963603,0.875166,0.966402,4,28266,1365,26901,1365,4.829123,43374.172676,22001.105352,577.734375,14458.057559,7333.701784,192.578125,14494.891895,7396.383789,577.734375
20,4h,0.003521,40.899046,283.980435,3.957529,0.875166,0.966402,4,14075,644,13431,644,4.582593,173289.302070,87303.564141,12405.468750,28881.550345,14550.594023,2067.578125,28899.783789,14612.767578,3867.187500
20,8h,0.003537,40.707294,282.696178,3.962412,0.875166,0.966402,4,7040,320,6720,320,4.559659,115397.786562,57819.093125,0.000000,57698.893281,28909.546562,0.000000,57698.893281,28909.546562,0.000000
20,12h,0.003545,40.590279,282.049950,3.956270,0.875166,0.966402,4,4686,207,4479,207,4.417414,259690.972354,130154.364707,3466.992188,86563.657451,43384.788236,1155.664062,86578.505781,43485.621582,3466.992188
20,24h,0.003553,40.456176,281.426136,3.949697,0.875166,0.966402,4,2344,100,2244,100,4.266212,519277.148125,260063.736250,21093.750000,173092.382708,86687.912083,7031.250000,173097.011563,86966.250000,21093.750000
21,2h,0.006224,41.095301,160.672598,5.057242,1.000000,0.966610,4,28176,1337,26839,1337,4.745173,116622.304398,46057.808797,1303.232812,19437.050733,7676.301466,217.205469,29384.115234,8368.230469,577.734375
21,4h,0.006266,40.782511,159.591882,5.056818,1.000000,0.966610,4,14066,643,13423,643,4.571307,116406.810750,45613.621500,295.528125,38802.270250,15204.540500,98.509375,58738.230469,16676.460938,147.764063
21,8h,0.006284,40.666761,159.139364,5.058819,1.000000,0.966610,4,7036,321,6715,321,4.576464,232723.621500,91047.243000,591.056250,77574.540500,30349.081000,197.018750,117446.460938,33292.921875,295.528125
21,12h,0.006296,40.543888,158.824378,5.053956,1.000000,0.966610,4,4682,205,4477,205,4.378471,435616.879027,180036.758055,9810.656641,108904.219757,45009.189514,2452.664160,176154.691406,49909.382812,8924.072266
21,24h,0.006308,40.427698,158.536121,5.050284,1.000000,0.966610,4,2340,98,2242,98,4.188034,697990.864500,272781.729000,1773.168750,232663.621500,90927.243000,591.056250,352279.382812,99758.765625,886.584375
22,2h,0.003487,41.369806,286.788924,3.963603,0.875166,0.999792,4,28266,1365,26901,1365,4.829123,43374.172676,22001.105352,577.734375,14458.057559,7333.701784,192.578125,14494.891895,7396.383789,577.734375
22,4h,0.003521,40.899046,283.980435,3.957529,0.875166,0.999792,4,14075,644,13431,644,4.582593,173289.302070,87303.564141,12405.468750,28881.550345,14550.594023,2067.578125,28899.783789,14612.767578,3867.187500
22,8h,0.003537,40.707294,282.696178,3.962412,0.875166,0.999792,4,7040,320,6720,320,4.559659,115397.786562,57819.093125,0.000000,57698.893281,28909.546562,0.000000,57698.893281,28909.546562,0.000000
22,12h,0.003545,40.590279,282.049950,3.956270,0.875166,0.999792,4,4686,207,4479,207,4.417414,259690.972354,130154.364707,3466.992188,86563.657451,43384.788236,1155.664062,86578.505781,43485.621582,3466.992188
22,24h,0.003553,40.456176,281.426136,3.949697,0.875166,0.999792,4,2344,100,2244,100,4.266212,519277.148125,260063.736250,21093.750000,173092.382708,86687.912083,7031.250000,173097.011563,86966.250000,21093.750000
23,2h,0.006224,41.095301,160.672598,5.057242,1.000000,1.000000,4,28176,1337,26839,1337,4.745173,116622.304398,46057.808797,1303.232812,19437.050733,7676.301466,217.205469,29384.115234,8368.230469,577.734375
23,4h,0.006266,40.782511,159.591882,5.056818,1.000000,1.000000,4,14066,643,13423,643,4.571307,116406.810750,45613.621500,295.528125,38802.270250,15204.540500,98.509375,58738.230469,16676.460938,147.764063
23,8h,0.006284,40.666761,159.139364,5.058819,1.000000,1.000000,4,7036,321,6715,321,4.576464,232723.621500,91047.243000,591.056250,77574.540500,30349.081000,197.018750,117446.460938,33292.921875,295.528125
23,12h,0.006296,40.543888,158.824378,5.053956,1.000000,1.000000,4,4682,205,4477,205,4.378471,435616.879027,180036.758055,9810.656641,108904.219757,45009.189514,2452.664160,176154.691406,49909.382812,8924.072266
23,24h,0.006308,40.427698,158.536121,5.050284,1.000000,1.000000,4,2340,98,2242,98,4.188034,697990.864500,272781.729000,1773.168750,232663.621500,90927.243000,591.056250,352279.382812,99758.765625,886.584375
24,2h,0.003489,41.319487,286.583382,3.963813,0.875166,0.973006,4,28269,1366,26903,1366,4.832148,43340.817891,21939.795781,602.343750,14446.939297,7313.265260,200.781250,14461.537109,7335.074219,602.343750
24,4h,0.003523,40.862005,283.865501,3.957914,0.875166,0.973006,4,14073,640,13433,640,4.554821,144405.244160,72728.848320,7695.410156,28881.048832,14545.769664,1539.082031,28897.079883,14597.759766,3515.625000
24,8h,0.003538,40.700443,282.656148,3.964376,0.875166,0.973006,4,7039,321,6718,321,4.574513,173112.161562,86847.843125,7031.250000,57704.053854,28949.281042,2343.750000,57714.375000,29028.750000,7031.250000
24,12h,0.003546,40.572610,281.997020,3.957097,0.875166,0.973006,4,4682,206,4476,206,4.399829,259668.262051,130100.244102,3615.820312,86556.087350,43366.748034,1205.273438,86578.505781,43431.500977,3615.820312
24,24h,0.003554,40.447349,281.365079,3.951405,0.875166,0.973006,4,2341,99,2242,99,4.228962,346194.023125,173097.486250,0.000000,173097.011563,86548.743125,0.000000,173097.011563,86548.743125,0.000000
25,2h,0.003489,41.319487,286.583382,3.963813,0.875166,0.999792,4,28269,1366,26903,1366,4.832148,43340.817891,21939.795781,602.343750,14446.939297,7313.265260,200.781250,14461.537109,7335.074219,602.343750
25,4h,0.003523,40.862005,283.865501,3.957914,0.875166,0.999792,4,14073,640,13433,640,4.554821,144405.244160,72728.848320,7695.410156,28881.048832,14545.769664,1539.082031,28897.079883,14597.759766,3515.625000
25,8h,0.003538,40.700443,282.656148,3.964376,0.875166,0.999792,4,7039,321,6718,321,4.574513,173112.161562,86847.843125,7031.250000,57704.053854,28949.281042,2343.750000,57714.375000,29028.750000,7031.250000
25,12h,0.003546,40.572610,281.997020,3.957097,0.875166,0.999792,4,4682,206,4476,206,4.399829,259668.262051,130100.244102,3615.820312,86556.087350,43366.748034,1205.273438,86578.505781,43431.500977,3615.820312
25,24h,0.003554,40.447349,281.365079,3.951405,0.875166,0.999792,4,2341,99,2242,99,4.228962,346194.023125,173097.486250,0.000000,173097.011563,86548.743125,0.000000,173097.011563,86548.743125,0.000000
26,2h,0.003493,41.249431,286.326714,4.362950,0.875166,0.999792,4,28249,1349,26900,1349,4.778930,28879.280781,14604.721562,0.000000,14439.640391,7302.360781,0.000000,14439.640391,7302.360781,0.000000
26,4h,0.003524,40.844618,283.756136,4.362228,0.875166,0.999792,4,14072,642,13430,642,4.562251,86609.401094,43530.562187,1406.250000,28869.800365,14510.187396,468.750000,28879.446641,14514.773281,1406.250000
