composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.948389,444.696910,0.002249,0.449219,0.000000,0.449219,0.010227,10.227200
2,2,6.938649,441.064802,0.002267,0.449219,0.063477,0.512695,0.010155,10.160000
3,2,6.924524,203.387659,0.004917,1.230469,0.781250,2.011719,0.004683,4.771200
4,2,6.929061,419.365283,0.002385,0.449219,0.375977,0.825195,0.009676,9.732400
5,2,6.926613,168.022803,0.005952,2.539062,2.089844,4.628906,0.003878,4.787200
6,3,6.928561,419.363281,0.002385,0.449219,0.439453,0.888672,0.009676,9.730000
7,3,6.920171,200.100383,0.004997,1.230469,0.844727,2.075195,0.004624,4.716800
8,3,6.921359,141.338346,0.007075,3.320312,2.871094,6.191406,0.003262,3.555200
9,3,6.923820,164.835367,0.006067,2.539062,2.153320,4.692383,0.003806,4.720000
10,3,6.921997,143.632744,0.006962,2.539062,2.465820,5.004883,0.003327,4.292400
11,3,6.916308,178.767201,0.005594,1.230469,1.157227,2.387695,0.004132,4.276400
12,4,6.921496,143.630742,0.006962,2.539062,2.529297,5.068359,0.003327,4.290000
13,4,6.915807,178.765199,0.005594,1.230469,1.220703,2.451172,0.004132,4.274000
14,4,6.918567,138.150910,0.007238,3.320312,2.934570,6.254883,0.003190,3.488000
15,4,6.916743,116.948287,0.008551,3.320312,3.247070,6.567383,0.002711,3.060400
16,5,6.916243,116.946285,0.008551,3.320312,3.310547,6.630859,0.002711,3.058000
