composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.682019,604.473074,0.001654,0.449219,0.000000,0.449219,0.517670,517.670400
2,2,9.184666,570.155735,0.001754,0.449219,0.065190,0.514409,0.513901,514.137600
3,2,8.391257,262.045368,0.003816,1.230469,0.801482,2.031951,0.236593,241.045600
4,2,8.682124,514.149747,0.001945,0.449219,0.385959,0.835177,0.489426,492.238000
5,2,8.365575,203.188725,0.004922,2.539062,2.143961,4.683023,0.195603,241.561600
6,3,8.654799,514.087041,0.001945,0.449219,0.450737,0.899955,0.489516,492.209200
7,3,8.165893,244.712042,0.004086,1.230469,0.866127,2.096596,0.232909,237.593600
8,3,8.019236,171.379826,0.005835,3.320312,2.945451,6.265764,0.164339,179.084000
9,3,8.221379,190.933417,0.005237,2.539062,2.208970,4.748032,0.192201,238.392000
10,3,8.112535,159.549627,0.006268,2.539062,2.529371,5.068433,0.167686,216.444400
11,3,7.954797,206.968939,0.004832,1.230469,1.186460,2.416929,0.208506,215.756400
12,4,8.084376,159.433062,0.006272,2.539062,2.594388,5.133450,0.167661,216.303200
13,4,7.927343,206.880484,0.004834,1.230469,1.251376,2.481845,0.208560,215.697200
14,4,7.875350,159.165420,0.006283,3.320312,3.010263,6.330575,0.161060,176.032800
15,4,7.766043,127.744303,0.007828,3.320312,3.330883,6.651196,0.136445,153.989200
16,5,7.738059,127.640287,0.007835,3.320312,3.395903,6.716215,0.136458,153.886000
