composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,10.220099,77.729244,0.012865,0.449219,0.000000,0.449219,0.068272,68.272000
2,2,9.696165,73.519171,0.013602,0.449219,0.066793,0.516012,0.067996,67.996000
3,2,8.869082,50.885910,0.019652,1.230469,0.822824,2.053293,0.052898,44.639600
4,2,9.168406,67.816246,0.014746,0.449219,0.394418,0.843637,0.066292,66.292000
5,2,8.878583,57.297921,0.017453,2.539062,2.202507,4.741570,0.058386,62.168000
6,3,9.141208,66.917237,0.014944,0.449219,0.461502,0.910720,0.065444,66.300800
7,3,8.633311,49.985081,0.020006,1.230469,0.889766,2.120235,0.052882,44.376800
8,3,8.524469,49.571845,0.020173,3.320312,3.024326,6.344638,0.052890,43.268600
9,3,8.727835,56.724168,0.017629,2.539062,2.269360,4.808422,0.058397,61.946000
10,3,8.615211,56.289621,0.017765,2.539062,2.600183,5.139246,0.058373,60.203800
11,3,8.417106,49.160615,0.020341,1.230469,1.219310,2.449779,0.052902,42.682600
12,4,8.586824,55.384174,0.018056,2.539062,2.667121,5.206183,0.057514,60.209600
13,4,8.388318,48.253807,0.020724,1.230469,1.286480,2.516948,0.052040,42.683600
14,4,8.373861,48.999859,0.020408,3.320312,3.090800,6.411112,0.052903,43.040000
15,4,8.264435,48.579896,0.020585,3.320312,3.421888,6.742200,0.052906,41.324200
16,5,8.232987,47.667351,0.020979,3.320312,3.487480,6.807793,0.052030,41.308400
