composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.341235,507.583253,0.001970,0.449219,0.000000,0.449219,0.136243,136.243200
2,2,8.215400,496.281595,0.002015,0.449219,0.067423,0.516641,0.135220,135.284800
3,2,8.168546,235.818504,0.004241,1.230469,0.824515,2.054984,0.062429,63.596400
4,2,8.113926,464.996411,0.002151,0.449219,0.395603,0.844821,0.128788,129.528400
5,2,8.454221,203.394410,0.004917,2.539062,2.204752,4.743814,0.051576,63.651200
6,3,8.113582,464.972280,0.002151,0.449219,0.462620,0.911838,0.128778,129.490400
7,3,8.114933,228.981995,0.004367,1.230469,0.889933,2.120402,0.061504,62.732800
8,3,8.530268,174.883891,0.005718,3.320312,3.028019,6.348331,0.043347,47.232000
9,3,8.420598,197.854986,0.005054,2.539062,2.270960,4.810022,0.050676,62.811200
10,3,8.425591,172.777779,0.005788,2.539062,2.599445,5.138507,0.044122,56.938400
11,3,8.094636,202.413895,0.004940,1.230469,1.220395,2.450864,0.055049,56.956400
12,4,8.424914,172.777325,0.005788,2.539062,2.665613,5.204675,0.044124,56.913600
13,4,8.093098,202.400084,0.004941,1.230469,1.286663,2.517131,0.055050,56.927200
14,4,8.499177,169.334338,0.005905,3.320312,3.094853,6.415165,0.042438,46.386000
15,4,8.504318,144.405110,0.006925,3.320312,3.424730,6.745042,0.035978,40.600000
16,5,8.505017,144.386185,0.006926,3.320312,3.491649,6.811962,0.035972,40.570800
