composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.924449,55.395594,0.018052,0.449219,0.000000,0.449219,0.000640,0.640000
2,2,6.919605,55.356838,0.018065,0.449219,0.063477,0.512695,0.000640,0.640000
3,2,6.914973,55.319786,0.018077,0.449219,0.375977,0.825195,0.000642,0.641600
4,2,6.915621,55.324967,0.018075,2.539062,2.089844,4.628906,0.000640,0.640000
5,2,6.913292,55.306334,0.018081,1.230469,0.781250,2.011719,0.000640,0.640000
6,3,6.914749,55.317989,0.018077,0.449219,0.439453,0.888672,0.000642,0.641600
7,3,6.914256,55.314051,0.018079,2.539062,2.153320,4.692383,0.000640,0.640000
8,3,6.911123,55.288986,0.018087,1.230469,0.844727,2.075195,0.000640,0.640000
9,3,6.913513,55.308103,0.018081,2.539062,2.465820,5.004883,0.000642,0.641600
10,3,6.909372,55.274974,0.018091,1.230469,1.157227,2.387695,0.000642,0.641600
11,3,6.913775,55.310203,0.018080,3.320312,2.871094,6.191406,0.000640,0.640000
12,4,6.913288,55.306307,0.018081,2.539062,2.529297,5.068359,0.000642,0.641600
13,4,6.909147,55.273177,0.018092,1.230469,1.220703,2.451172,0.000642,0.641600
14,4,6.912411,55.299287,0.018083,3.320312,2.934570,6.254883,0.000640,0.640000
15,4,6.911667,55.293339,0.018085,3.320312,3.247070,6.567383,0.000642,0.641600
16,5,6.911443,55.291543,0.018086,3.320312,3.310547,6.630859,0.000642,0.641600
