composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,38.785802,305.050603,0.003278,0.888672,0.537109,1.425781,0.003520,3.580800
2,2,38.785802,305.050603,0.003278,0.888672,0.537109,1.425781,0.003520,3.489600
3,3,38.786355,305.052814,0.003278,0.888672,0.683594,1.572266,0.003520,3.580800
4,3,38.786355,305.052814,0.003278,0.888672,0.683594,1.572266,0.003520,3.489600
5,3,38.760723,303.642074,0.003293,0.888672,0.683594,1.572266,0.003507,3.560800
6,3,38.760723,303.642074,0.003293,0.888672,0.683594,1.572266,0.003507,3.491200
7,3,38.772063,155.273025,0.006440,1.504355,1.152793,2.657148,0.001793,3.577800
8,3,38.772063,155.273025,0.006440,1.504355,1.152793,2.657148,0.001793,3.486600
9,3,38.738373,299.435360,0.003340,0.888672,1.074219,1.962891,0.003459,3.489600
10,3,38.736483,275.319752,0.003632,2.060547,1.708984,3.769531,0.003182,3.580800
11,3,38.736483,275.319752,0.003632,2.060547,1.708984,3.769531,0.003182,3.489600
12,4,38.761276,303.644286,0.003293,0.888672,0.830078,1.718750,0.003507,3.560800
13,4,38.761276,303.644286,0.003293,0.888672,0.830078,1.718750,0.003507,3.491200
14,4,38.772616,155.275237,0.006440,1.504355,1.299277,2.803633,0.001793,3.577800
15,4,38.772616,155.275237,0.006440,1.504355,1.299277,2.803633,0.001793,3.486600
16,4,38.738926,299.437571,0.003340,0.888672,1.220703,2.109375,0.003459,3.489600
17,4,38.738926,299.437571,0.003340,0.888672,1.220703,2.109375,0.003459,3.489600
18,4,38.747224,155.173669,0.006444,1.504355,1.299277,2.803633,0.001794,3.557800
19,4,38.747224,155.173669,0.006444,1.504355,1.299277,2.803633,0.001794,3.488200
20,4,38.737036,275.321964,0.003632,2.060547,1.855469,3.916016,0.003182,3.580800
21,4,38.727941,155.096535,0.006448,2.676230,2.324668,5.000898,0.001794,3.579400
22,4,38.737036,275.321964,0.003632,2.060547,1.855469,3.916016,0.003182,3.489600
23,4,38.727941,155.096535,0.006448,2.676230,2.324668,5.000898,0.001794,3.488200
24,4,38.732680,275.304540,0.003632,2.060547,1.855469,3.916016,0.003182,3.560800
25,4,38.732680,275.304540,0.003632,2.060547,1.855469,3.916016,0.003182,3.491200
26,4,38.732626,275.304325,0.003632,2.060547,2.246094,4.306641,0.003182,3.491200
27,4,38.725643,155.087342,0.006448,1.504355,1.689902,3.194258,0.001794,3.488200
28,5,38.739479,299.439783,0.003340,0.888672,1.367188,2.255859,0.003459,3.489600
29,5,38.747777,155.175880,0.006444,1.504355,1.445762,2.950117,0.001794,3.557800
30,5,38.747777,155.175880,0.006444,1.504355,1.445762,2.950117,0.001794,3.488200
31,5,38.728494,155.098747,0.006448,2.676230,2.471152,5.147383,0.001794,3.579400
32,5,38.728494,155.098747,0.006448,2.676230,2.471152,5.147383,0.001794,3.488200
33,5,38.733233,275.306751,0.003632,2.060547,2.001953,4.062500,0.003182,3.560800
34,5,38.733233,275.306751,0.003632,2.060547,2.001953,4.062500,0.003182,3.491200
35,5,38.733179,275.306536,0.003632,2.060547,2.392578,4.453125,0.003182,3.491200
36,5,38.733179,275.306536,0.003632,2.060547,2.392578,4.453125,0.003182,3.491200
37,5,38.726195,155.089553,0.006448,1.504355,1.836387,3.340742,0.001794,3.488200
38,5,38.726195,155.089553,0.006448,1.504355,1.836387,3.340742,0.001794,3.488200
39,5,38.724138,155.081323,0.006448,2.676230,2.471152,5.147383,0.001794,3.559400
40,5,38.724138,155.081323,0.006448,2.676230,2.471152,5.147383,0.001794,3.489800
41,5,38.724084,155.081108,0.006448,2.676230,2.861777,5.538008,0.001794,3.489800
42,6,38.733732,275.308747,0.003632,2.060547,2.539062,4.599609,0.003182,3.491200
43,6,38.726748,155.091764,0.006448,1.504355,1.982871,3.487227,0.001794,3.488200
44,6,38.724691,155.083534,0.006448,2.676230,2.617637,5.293867,0.001794,3.559400
45,6,38.724691,155.083534,0.006448,2.676230,2.617637,5.293867,0.001794,3.489800
46,6,38.724637,155.083319,0.006448,2.676230,3.008262,5.684492,0.001794,3.489800
47,6,38.724637,155.083319,0.006448,2.676230,3.008262,5.684492,0.001794,3.489800
48,7,38.725190,155.085530,0.006448,2.676230,3.154746,5.830977,0.001794,3.489800
