composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,39.961528,2461.706657,0.000406,0.888672,0.540084,1.428756,0.168239,168.790000
2,2,39.961528,2461.706657,0.000406,0.888672,0.540084,1.428756,0.168239,168.790000
3,3,39.967787,2460.781050,0.000406,0.888672,0.686688,1.575359,0.168176,168.620400
4,3,39.967787,2460.781050,0.000406,0.888672,0.686688,1.575359,0.168176,168.620400
5,3,39.818291,2432.209262,0.000411,0.888672,0.687975,1.576646,0.166955,167.528000
6,3,39.818291,2432.209262,0.000411,0.888672,0.687975,1.576646,0.166955,167.528000
7,3,39.926982,2453.810098,0.000408,1.504355,1.158786,2.663141,0.167826,168.363200
8,3,39.926982,2453.810098,0.000408,1.504355,1.158786,2.663141,0.167826,168.363200
9,3,39.692574,2361.368969,0.000423,0.888672,1.079573,1.968245,0.162705,163.805200
10,3,39.750509,736.897512,0.001357,2.060547,1.716119,3.776665,0.049944,67.367200
11,3,39.750509,736.897512,0.001357,2.060547,1.716119,3.776665,0.049944,67.367200
12,4,39.827611,2431.285186,0.000411,0.888672,0.835281,1.723953,0.166892,167.358800
13,4,39.827611,2431.285186,0.000411,0.888672,0.835281,1.723953,0.166892,167.358800
14,4,39.933241,2452.884491,0.000408,1.504355,1.305389,2.809745,0.167763,168.193600
15,4,39.933241,2452.884491,0.000408,1.504355,1.305389,2.809745,0.167763,168.193600
16,4,39.701895,2360.449486,0.000424,0.888672,1.226771,2.115443,0.162642,163.637600
17,4,39.701895,2360.449486,0.000424,0.888672,1.226771,2.115443,0.162642,163.637600
18,4,39.782438,2424.324887,0.000412,1.504355,1.306652,2.811007,0.166542,167.098800
19,4,39.782438,2424.324887,0.000412,1.504355,1.306652,2.811007,0.166542,167.098800
20,4,39.759853,735.973532,0.001359,2.060547,1.863425,3.923972,0.049881,67.200000
21,4,39.747865,615.040426,0.001626,2.676230,2.334964,5.011195,0.041512,67.305200
22,4,39.759853,735.973532,0.001359,2.060547,1.863425,3.923972,0.049881,67.200000
23,4,39.747865,615.040426,0.001626,2.676230,2.334964,5.011195,0.041512,67.305200
24,4,39.733298,715.713797,0.001397,2.060547,1.862782,3.923329,0.048621,66.065600
25,4,39.733298,715.713797,0.001397,2.060547,1.862782,3.923329,0.048621,66.065600
26,4,39.748853,653.492122,0.001530,2.060547,2.255385,4.315932,0.044473,62.444400
27,4,39.664354,2353.877577,0.000425,1.504355,1.698261,3.202616,0.162318,163.404000
28,5,39.711187,2359.520762,0.000424,0.888672,1.374008,2.262680,0.162578,163.466800
29,5,39.788697,2423.399317,0.000413,1.504355,1.453255,2.957611,0.166478,166.928800
30,5,39.788697,2423.399317,0.000413,1.504355,1.453255,2.957611,0.166478,166.928800
31,5,39.757209,614.116446,0.001628,2.676230,2.482271,5.158502,0.041449,67.138000
32,5,39.757209,614.116446,0.001628,2.676230,2.482271,5.158502,0.041449,67.138000
33,5,39.742642,714.789817,0.001399,2.060547,2.010089,4.070636,0.048559,65.898400
34,5,39.742642,714.789817,0.001399,2.060547,2.010089,4.070636,0.048559,65.898400
35,5,39.758197,652.568142,0.001532,2.060547,2.402692,4.463239,0.044410,62.277200
36,5,39.758197,652.568142,0.001532,2.060547,2.402692,4.463239,0.044410,62.277200
37,5,39.673675,2352.958094,0.000425,1.504355,1.845460,3.349815,0.162255,163.236400
38,5,39.673675,2352.958094,0.000425,1.504355,1.845460,3.349815,0.162255,163.236400
39,5,39.730677,593.858247,0.001684,2.676230,2.481628,5.157858,0.040202,66.016400
40,5,39.730677,593.858247,0.001684,2.676230,2.481628,5.157858,0.040202,66.016400
41,5,39.746209,531.635035,0.001881,2.676230,2.874231,5.550462,0.036041,62.382400
42,6,39.767514,651.644107,0.001535,2.060547,2.549820,4.610367,0.044348,62.110000
43,6,39.682967,2352.029370,0.000425,1.504355,1.992696,3.497051,0.162191,163.065600
44,6,39.740046,592.934327,0.001687,2.676230,2.628935,5.305165,0.040140,65.851600
45,6,39.740046,592.934327,0.001687,2.676230,2.628935,5.305165,0.040140,65.851600
46,6,39.755553,530.711055,0.001884,2.676230,3.021538,5.697768,0.035978,62.215200
47,6,39.755553,530.711055,0.001884,2.676230,3.021538,5.697768,0.035978,62.215200
48,7,39.764870,529.787021,0.001888,2.676230,3.168666,5.844897,0.035916,62.048000
