composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,43.822069,2581.202579,0.000387,0.888672,0.566260,1.454931,0.184492,185.095600
2,2,43.822069,2581.202579,0.000387,0.888672,0.566260,1.454931,0.184492,185.095600
3,3,43.819584,2580.117565,0.000388,0.888672,0.718216,1.606888,0.184409,184.894400
4,3,43.819584,2580.117565,0.000388,0.888672,0.718216,1.606888,0.184409,184.894400
5,3,43.645631,2550.149111,0.000392,0.888672,0.717805,1.606477,0.183069,183.695600
6,3,43.645631,2550.149111,0.000392,0.888672,0.717805,1.606477,0.183069,183.695600
7,3,43.798840,2573.454913,0.000389,1.504355,1.213860,2.718216,0.184132,184.717200
8,3,43.798840,2573.454913,0.000389,1.504355,1.213860,2.718216,0.184132,184.717200
9,3,43.508688,2474.861997,0.000404,0.888672,1.135429,2.024100,0.178266,179.477200
10,3,43.608501,772.217236,0.001295,2.060547,1.799039,3.859586,0.054724,73.847600
11,3,43.608501,772.217236,0.001295,2.060547,1.799039,3.859586,0.054724,73.847600
12,4,43.658512,2549.264495,0.000392,0.888672,0.871914,1.760586,0.183012,183.522400
13,4,43.658512,2549.264495,0.000392,0.888672,0.871914,1.760586,0.183012,183.522400
14,4,43.812676,2572.405835,0.000389,1.504355,1.369562,2.873917,0.184052,184.525600
15,4,43.812676,2572.405835,0.000389,1.504355,1.369562,2.873917,0.184052,184.525600
16,4,43.496211,2473.489362,0.000404,0.888672,1.287776,2.176448,0.178146,179.242000
17,4,43.496211,2473.489362,0.000404,0.888672,1.287776,2.176448,0.178146,179.242000
18,4,43.641182,2542.764442,0.000393,1.504355,1.367488,2.871843,0.182735,183.343200
19,4,43.641182,2542.764442,0.000393,1.504355,1.367488,2.871843,0.182735,183.343200
20,4,43.598234,771.207403,0.001297,2.060547,1.949353,4.009900,0.054638,73.640800
21,4,43.580497,643.932601,0.001553,2.676230,2.443956,5.120186,0.045405,73.712400
22,4,43.598234,771.207403,0.001297,2.060547,1.949353,4.009900,0.054638,73.640800
23,4,43.580497,643.932601,0.001553,2.676230,2.443956,5.120186,0.045405,73.712400
24,4,43.574025,749.735667,0.001334,2.060547,1.950549,4.011096,0.053263,72.411600
25,4,43.574025,749.735667,0.001334,2.060547,1.950549,4.011096,0.053263,72.411600
26,4,43.591993,684.208898,0.001462,2.060547,2.363596,4.424143,0.048637,68.364800
27,4,43.489857,2467.220457,0.000405,1.504355,1.784141,3.288497,0.177872,179.070400
28,5,43.509562,2472.811107,0.000404,0.888672,1.441144,2.329816,0.178117,179.098400
29,5,43.636079,2540.967645,0.000394,1.504355,1.524017,3.028373,0.182552,183.048400
30,5,43.636079,2540.967645,0.000394,1.504355,1.524017,3.028373,0.182552,183.048400
31,5,43.594100,642.830319,0.001556,2.676230,2.598568,5.274798,0.045325,73.521600
32,5,43.594100,642.830319,0.001556,2.676230,2.598568,5.274798,0.045325,73.521600
33,5,43.577893,748.651897,0.001336,2.060547,2.103734,4.164281,0.053179,72.207200
34,5,43.577893,748.651897,0.001336,2.060547,2.103734,4.164281,0.053179,72.207200
35,5,43.592656,683.213956,0.001464,2.060547,2.515181,4.575728,0.048568,68.180400
36,5,43.592656,683.213956,0.001464,2.060547,2.515181,4.575728,0.048568,68.180400
37,5,43.497564,2466.422049,0.000405,1.504355,1.937467,3.441822,0.177827,178.907200
38,5,43.497564,2466.422049,0.000405,1.504355,1.937467,3.441822,0.177827,178.907200
39,5,43.556733,621.611713,0.001609,2.676230,2.597936,5.274166,0.043943,72.271200
40,5,43.556733,621.611713,0.001609,2.676230,2.597936,5.274166,0.043943,72.271200
41,5,43.572557,555.597070,0.001800,2.676230,3.011098,5.687329,0.039282,68.195200
42,6,43.604046,682.086548,0.001466,2.060547,2.671883,4.732430,0.048477,67.979200
43,6,43.510312,2466.015411,0.000406,1.504355,2.088763,3.593119,0.177835,178.800800
44,6,43.576872,620.689025,0.001611,2.676230,2.754562,5.430792,0.043891,72.108800
45,6,43.576872,620.689025,0.001611,2.676230,2.754562,5.430792,0.043891,72.108800
46,6,43.568831,555.070635,0.001802,2.676230,3.160337,5.836567,0.039297,68.089200
47,6,43.568831,555.070635,0.001802,2.676230,3.160337,5.836567,0.039297,68.089200
48,7,43.592726,554.057140,0.001805,2.676230,3.317889,5.994119,0.039207,67.891200
